"","X","X.1","X.2","par1","par2","par3"
"257","cv",1,104.039350560315,-2.14621844157071,-1.94405368195904,-0.604632559040815
"258","cv",2,105.666858331084,1.2494063734323,4.99999783933391,4.88152499630104
"259","cv",3,105.343292257728,-2.51505190574393,-1.83358369762376,-1.02921002110901
"260","cv",4,104.386367257359,-4.18641212663536,-1.67928587610589,-0.627427888926161
"261","cv",5,103.692038696401,-4.4630657289714,-2.29741764954393,-0.129308335890547
"262","cv",6,104.404730736803,1.082509338121,2.90802513239616,3.71028155213098
"263","cv",7,103.911792923742,-2.52990323613318,-2.12163321724579,-0.588149406284756
"264","cv",8,104.514796496462,1.87344360614896,4.99688890881175,4.79334711812998
"265","cv",1,103.89389680698,4.99999996451207,-2.57232900463728,-0.376506792019442
"266","cv",2,103.999309815572,4.99999314909029,1.36253346323321,-0.105503485523262
"267","cv",3,103.984587019966,2.20720534399256,-4.99986072809276,1.39806550826102
"268","cv",4,104.016960151294,4.99999999932667,-1.58738549155925,-0.413803245953334
"269","cv",5,105.762712231328,4.99999997095877,-4.9998996949881,-1.08676753236129
"270","cv",6,104.038265375784,2.15452710969672,-4.99629367153101,1.3603154724051
"271","cv",7,103.907545394974,4.99998192115939,-0.816363309285901,-0.440845536948509
"272","cv",8,103.76112857142,4.9997640076227,-4.12102944951091,-0.1534886590878
"273","cv",1,104.724343128198,0.936002579124475,-0.483175320264962,-0.0685502371627084
"274","cv",2,103.291597136965,0.443824125738601,-0.651881532021686,-0.100956847827806
"275","cv",3,104.218164736913,0.326553802806018,-0.896060994761821,-0.430646911743528
"276","cv",4,103.267389027977,0.438226033358565,-0.681614245252887,-0.145080073534556
"277","cv",5,103.674284509585,0.731588595055117,-0.413911140551084,-0.0157295601678561
"278","cv",6,104.732052970083,0.47782562873484,-0.55888969748212,-0.259113792440626
"279","cv",7,103.64678030778,0.425188908369764,-0.477481616668064,-0.060674324791966
"280","cv",8,103.297977646581,0.400942733149304,-0.542096514119523,-0.00879944643202811
"281","cv",1,104.029080093988,0.241803302442896,3.28913544094966,4.89688223343362
"282","cv",2,103.956354106339,0.364321098811355,1.37305473793532,2.97845511365621
"283","cv",3,104.03254592159,0.286814785176478,0.148345474282826,1.65158476283555
"284","cv",4,104.42257666989,0.387285023352726,0.400322471900491,1.52138642769386
