"","id","cond","age","x","y","z","time","trial","round","comb","dist","agegroup"
"7054",34,1,9,4,5,45,1509805648271,7,8,"4 5",2,"9-11"
"7055",34,1,9,3,5,39,1509805649025,8,8,"3 5",1,"9-11"
"7056",34,1,9,4,4,45,1509805650410,9,8,"4 4",2,"9-11"
"7057",34,1,9,4,4,46,1509805651617,10,8,"4 4",0,"9-11"
"7058",34,1,9,4,3,28,1509805652636,11,8,"4 3",1,"9-11"
"7059",34,1,9,5,4,49,1509805653656,12,8,"5 4",2,"9-11"
"7060",34,1,9,6,4,48,1509805654546,13,8,"6 4",1,"9-11"
"7061",34,1,9,3,4,32,1509805655627,14,8,"3 4",3,"9-11"
"7062",34,1,9,2,4,17,1509805656611,15,8,"2 4",1,"9-11"
"7063",34,1,9,6,5,38,1509805657794,16,8,"6 5",5,"9-11"
"7064",34,1,9,5,5,41,1509805658586,17,8,"5 5",1,"9-11"
"7065",34,1,9,7,4,41,1509805659564,18,8,"7 4",3,"9-11"
"7066",34,1,9,7,5,35,1509805660508,19,8,"7 5",1,"9-11"
"7067",34,1,9,7,6,30,1509805661337,20,8,"7 6",1,"9-11"
"7068",34,1,9,6,7,39,1509805662389,21,8,"6 7",2,"9-11"
"7069",34,1,9,5,7,39,1509805663381,22,8,"5 7",1,"9-11"
"7070",34,1,9,6,6,25,1509805664354,23,8,"6 6",2,"9-11"
"7071",34,1,9,7,7,40,1509805665499,24,8,"7 7",2,"9-11"
"7072",34,1,9,2,7,32,1509805666889,25,8,"2 7",5,"9-11"
"7073",35,1,11,3,3,12,1509806928469,0,1,"3 3",5,"9-11"
"7074",35,1,11,6,1,27,1509806939607,1,1,"6 1",5,"9-11"
"7075",35,1,11,5,1,34,1509806940850,2,1,"5 1",1,"9-11"
"7076",35,1,11,5,2,35,1509806941765,3,1,"5 2",1,"9-11"
"7077",35,1,11,6,2,32,1509806942535,4,1,"6 2",1,"9-11"
"7078",35,1,11,5,0,29,1509806943463,5,1,"5 0",3,"9-11"
"7079",35,1,11,4,0,25,1509806944273,6,1,"4 0",1,"9-11"
"7080",35,1,11,4,1,30,1509806945025,7,1,"4 1",1,"9-11"
"7081",35,1,11,4,2,35,1509806945914,8,1,"4 2",1,"9-11"
"7082",35,1,11,3,2,24,1509806948445,9,1,"3 2",1,"9-11"
"7083",35,1,11,4,3,25,1509806949691,10,1,"4 3",2,"9-11"
"7084",35,1,11,5,3,34,1509806950484,11,1,"5 3",1,"9-11"
"7085",35,1,11,6,3,33,1509806951271,12,1,"6 3",1,"9-11"
"7086",35,1,11,7,2,33,1509806951971,13,1,"7 2",2,"9-11"
"7087",35,1,11,7,1,14,1509806954385,14,1,"7 1",1,"9-11"
"7088",35,1,11,7,3,38,1509806955141,15,1,"7 3",2,"9-11"
"7089",35,1,11,7,4,50,1509806956117,16,1,"7 4",1,"9-11"
"7090",35,1,11,7,5,48,1509806958468,17,1,"7 5",1,"9-11"
"7091",35,1,11,7,6,24,1509806959288,18,1,"7 6",1,"9-11"
"7092",35,1,11,6,5,41,1509806960301,19,1,"6 5",2,"9-11"
"7093",35,1,11,6,4,40,1509806961205,20,1,"6 4",1,"9-11"
"7094",35,1,11,5,4,43,1509806963859,21,1,"5 4",1,"9-11"
"7095",35,1,11,5,5,33,1509806964667,22,1,"5 5",1,"9-11"
"7096",35,1,11,4,4,33,1509806965645,23,1,"4 4",2,"9-11"
"7097",35,1,11,4,5,30,1509806966400,24,1,"4 5",1,"9-11"
"7098",35,1,11,7,0,-1,1509806967964,25,1,"7 0",8,"9-11"
"7099",35,1,11,0,0,20,1509806975085,0,2,"0 0",7,"9-11"
"7100",35,1,11,7,7,38,1509806978950,1,2,"7 7",14,"9-11"
"7101",35,1,11,6,7,26,1509806980040,2,2,"6 7",1,"9-11"
"7102",35,1,11,7,6,23,1509806980875,3,2,"7 6",2,"9-11"
"7103",35,1,11,6,6,16,1509806982458,4,2,"6 6",1,"9-11"
"7104",35,1,11,6,5,16,1509806983001,5,2,"6 5",1,"9-11"
"7105",35,1,11,4,5,10,1509806984335,6,2,"4 5",2,"9-11"
"7106",35,1,11,0,7,11,1509806987130,7,2,"0 7",6,"9-11"
"7107",35,1,11,5,7,18,1509806988371,8,2,"5 7",5,"9-11"
"7108",35,1,11,4,7,27,1509806989719,9,2,"4 7",1,"9-11"
"7109",35,1,11,3,7,43,1509806990621,10,2,"3 7",1,"9-11"
"7110",35,1,11,2,7,35,1509806991590,11,2,"2 7",1,"9-11"
"7111",35,1,11,2,6,31,1509806992188,12,2,"2 6",1,"9-11"
"7112",35,1,11,3,6,34,1509806992672,13,2,"3 6",1,"9-11"
"7113",35,1,11,4,6,28,1509806993185,14,2,"4 6",1,"9-11"
"7114",35,1,11,5,6,19,1509806993966,15,2,"5 6",1,"9-11"
"7115",35,1,11,3,5,18,1509806994792,16,2,"3 5",3,"9-11"
"7116",35,1,11,2,5,25,1509806995389,17,2,"2 5",1,"9-11"
"7117",35,1,11,1,6,25,1509806995914,18,2,"1 6",2,"9-11"
"7118",35,1,11,1,7,17,1509806998541,19,2,"1 7",1,"9-11"
"7119",35,1,11,5,3,36,1509807000127,20,2,"5 3",8,"9-11"
"7120",35,1,11,4,3,38,1509807001148,21,2,"4 3",1,"9-11"
"7121",35,1,11,4,4,21,1509807001926,22,2,"4 4",1,"9-11"
"7122",35,1,11,4,2,35,1509807002785,23,2,"4 2",2,"9-11"
"7123",35,1,11,5,2,33,1509807003551,24,2,"5 2",1,"9-11"
"7124",35,1,11,3,2,35,1509807004348,25,2,"3 2",2,"9-11"
"7125",35,1,11,2,3,25,1509807007296,0,3,"2 3",2,"9-11"
"7126",35,1,11,3,3,38,1509807011310,1,3,"3 3",1,"9-11"
"7127",35,1,11,3,4,37,1509807012450,2,3,"3 4",1,"9-11"
"7128",35,1,11,4,4,40,1509807013284,3,3,"4 4",1,"9-11"
"7129",35,1,11,4,3,35,1509807014063,4,3,"4 3",1,"9-11"
"7130",35,1,11,5,3,32,1509807014880,5,3,"5 3",1,"9-11"
"7131",35,1,11,5,4,27,1509807015440,6,3,"5 4",1,"9-11"
"7132",35,1,11,4,5,34,1509807016074,7,3,"4 5",2,"9-11"
"7133",35,1,11,3,5,35,1509807016597,8,3,"3 5",1,"9-11"
"7134",35,1,11,3,2,38,1509807017666,9,3,"3 2",3,"9-11"
"7135",35,1,11,3,1,33,1509807018513,10,3,"3 1",1,"9-11"
"7136",35,1,11,4,1,29,1509807019177,11,3,"4 1",1,"9-11"
"7137",35,1,11,4,2,35,1509807019861,12,3,"4 2",1,"9-11"
"7138",35,1,11,2,2,38,1509807020679,13,3,"2 2",2,"9-11"
"7139",35,1,11,2,1,35,1509807021406,14,3,"2 1",1,"9-11"
"7140",35,1,11,2,4,9,1509807023324,15,3,"2 4",3,"9-11"
"7141",35,1,11,5,5,14,1509807024714,16,3,"5 5",4,"9-11"
"7142",35,1,11,4,6,28,1509807025499,17,3,"4 6",2,"9-11"
"7143",35,1,11,3,6,31,1509807026081,18,3,"3 6",1,"9-11"
"7144",35,1,11,4,0,21,1509807027107,19,3,"4 0",7,"9-11"
"7145",35,1,11,3,0,37,1509807027768,20,3,"3 0",1,"9-11"
"7146",35,1,11,2,0,35,1509807028401,21,3,"2 0",1,"9-11"
"7147",35,1,11,1,0,29,1509807029173,22,3,"1 0",1,"9-11"
"7148",35,1,11,1,1,35,1509807029773,23,3,"1 1",1,"9-11"
"7149",35,1,11,1,2,46,1509807030395,24,3,"1 2",1,"9-11"
"7150",35,1,11,1,3,26,1509807033156,25,3,"1 3",1,"9-11"
"7151",35,1,11,2,6,38,1509807035725,0,4,"2 6",4,"9-11"
"7152",35,1,11,3,6,37,1509807037400,1,4,"3 6",1,"9-11"
"7153",35,1,11,1,6,30,1509807038155,2,4,"1 6",2,"9-11"
"7154",35,1,11,2,5,44,1509807038977,3,4,"2 5",2,"9-11"
"7155",35,1,11,3,5,45,1509807039626,4,4,"3 5",1,"9-11"
"7156",35,1,11,1,5,26,1509807040392,5,4,"1 5",2,"9-11"
"7157",35,1,11,1,7,17,1509807041215,6,4,"1 7",2,"9-11"
"7158",35,1,11,2,7,17,1509807041830,7,4,"2 7",1,"9-11"
"7159",35,1,11,3,7,9,1509807042785,8,4,"3 7",1,"9-11"
"7160",35,1,11,4,5,49,1509807044339,9,4,"4 5",3,"9-11"
"7161",35,1,11,4,6,35,1509807044993,10,4,"4 6",1,"9-11"
"7162",35,1,11,4,4,19,1509807045877,11,4,"4 4",2,"9-11"
"7163",35,1,11,3,4,16,1509807046519,12,4,"3 4",1,"9-11"
"7164",35,1,11,5,5,44,1509807047452,13,4,"5 5",3,"9-11"
"7165",35,1,11,5,6,18,1509807047965,14,4,"5 6",1,"9-11"
"7166",35,1,11,6,5,34,1509807048877,15,4,"6 5",2,"9-11"
"7167",35,1,11,7,5,27,1509807049832,16,4,"7 5",1,"9-11"
"7168",35,1,11,6,6,15,1509807050655,17,4,"6 6",2,"9-11"
"7169",35,1,11,7,6,24,1509807051809,18,4,"7 6",1,"9-11"
"7170",35,1,11,6,4,43,1509807053128,19,4,"6 4",3,"9-11"
"7171",35,1,11,5,4,43,1509807053969,20,4,"5 4",1,"9-11"
"7172",35,1,11,2,4,27,1509807055088,21,4,"2 4",3,"9-11"
"7173",35,1,11,5,3,27,1509807056108,22,4,"5 3",4,"9-11"
"7174",35,1,11,6,3,35,1509807056607,23,4,"6 3",1,"9-11"
"7175",35,1,11,7,4,38,1509807060155,24,4,"7 4",2,"9-11"
"7176",35,1,11,7,3,51,1509807060952,25,4,"7 3",1,"9-11"
"7177",35,1,11,2,2,27,1509807061730,0,5,"2 2",6,"9-11"
"7178",35,1,11,3,2,18,1509807067736,1,5,"3 2",1,"9-11"
"7179",35,1,11,1,2,38,1509807068856,2,5,"1 2",2,"9-11"
"7180",35,1,11,1,3,20,1509807069609,3,5,"1 3",1,"9-11"
"7181",35,1,11,1,1,38,1509807070252,4,5,"1 1",2,"9-11"
"7182",35,1,11,0,1,23,1509807071206,5,5,"0 1",1,"9-11"
"7183",35,1,11,2,1,37,1509807071781,6,5,"2 1",2,"9-11"
"7184",35,1,11,2,0,21,1509807072577,7,5,"2 0",1,"9-11"
"7185",35,1,11,1,0,17,1509807073282,8,5,"1 0",1,"9-11"
"7186",35,1,11,0,2,35,1509807074159,9,5,"0 2",3,"9-11"
"7187",35,1,11,0,3,30,1509807075152,10,5,"0 3",1,"9-11"
"7188",35,1,11,3,1,22,1509807076075,11,5,"3 1",5,"9-11"
"7189",35,1,11,0,4,2,1509807077981,12,5,"0 4",6,"9-11"
"7190",35,1,11,2,3,16,1509807079379,13,5,"2 3",3,"9-11"
"7191",35,1,11,0,0,10,1509807080841,14,5,"0 0",5,"9-11"
"7192",35,1,11,4,1,20,1509807083436,15,5,"4 1",5,"9-11"
"7193",35,1,11,3,0,17,1509807084208,16,5,"3 0",2,"9-11"
"7194",35,1,11,3,4,23,1509807086451,17,5,"3 4",4,"9-11"
"7195",35,1,11,4,4,37,1509807087027,18,5,"4 4",1,"9-11"
"7196",35,1,11,4,5,44,1509807087693,19,5,"4 5",1,"9-11"
"7197",35,1,11,5,4,17,1509807088170,20,5,"5 4",2,"9-11"
"7198",35,1,11,3,5,27,1509807089357,21,5,"3 5",3,"9-11"
"7199",35,1,11,4,6,37,1509807089949,22,5,"4 6",2,"9-11"
"7200",35,1,11,4,3,24,1509807091863,23,5,"4 3",3,"9-11"
"7201",35,1,11,4,7,14,1509807092874,24,5,"4 7",4,"9-11"
"7202",35,1,11,3,6,23,1509807093768,25,5,"3 6",2,"9-11"
"7203",35,1,11,6,0,32,1509807096981,0,6,"6 0",9,"9-11"
"7204",35,1,11,7,0,18,1509807106831,1,6,"7 0",1,"9-11"
"7205",35,1,11,6,1,40,1509807107816,2,6,"6 1",2,"9-11"
"7206",35,1,11,6,2,35,1509807108655,3,6,"6 2",1,"9-11"
"7207",35,1,11,6,3,27,1509807110264,4,6,"6 3",1,"9-11"
"7208",35,1,11,6,3,28,1509807110300,5,6,"6 3",0,"9-11"
"7209",35,1,11,5,2,35,1509807111174,6,6,"5 2",2,"9-11"
"7210",35,1,11,5,1,44,1509807112020,7,6,"5 1",1,"9-11"
"7211",35,1,11,5,3,28,1509807114875,8,6,"5 3",2,"9-11"
"7212",35,1,11,7,1,21,1509807116120,9,6,"7 1",4,"9-11"
"7213",35,1,11,4,1,20,1509807117309,10,6,"4 1",3,"9-11"
"7214",35,1,11,5,0,46,1509807118340,11,6,"5 0",2,"9-11"
"7215",35,1,11,5,4,47,1509807119776,12,6,"5 4",4,"9-11"
"7216",35,1,11,6,4,50,1509807120597,13,6,"6 4",1,"9-11"
"7217",35,1,11,5,5,39,1509807121530,14,6,"5 5",2,"9-11"
"7218",35,1,11,6,5,40,1509807122098,15,6,"6 5",1,"9-11"
"7219",35,1,11,5,6,35,1509807122898,16,6,"5 6",2,"9-11"
"7220",35,1,11,6,6,27,1509807123380,17,6,"6 6",1,"9-11"
"7221",35,1,11,5,7,37,1509807124036,18,6,"5 7",2,"9-11"
"7222",35,1,11,6,7,36,1509807124546,19,6,"6 7",1,"9-11"
"7223",35,1,11,4,7,53,1509807126703,20,6,"4 7",2,"9-11"
"7224",35,1,11,4,6,47,1509807127203,21,6,"4 6",1,"9-11"
"7225",35,1,11,4,5,44,1509807128574,22,6,"4 5",1,"9-11"
"7226",35,1,11,4,4,47,1509807129103,23,6,"4 4",1,"9-11"
"7227",35,1,11,4,3,29,1509807130696,24,6,"4 3",1,"9-11"
"7228",35,1,11,7,4,40,1509807132635,25,6,"7 4",4,"9-11"
"7229",35,1,11,6,0,23,1509807134023,0,7,"6 0",5,"9-11"
"7230",35,1,11,5,2,32,1509807139372,1,7,"5 2",3,"9-11"
"7231",35,1,11,6,2,26,1509807139940,2,7,"6 2",1,"9-11"
"7232",35,1,11,4,2,31,1509807140750,3,7,"4 2",2,"9-11"
"7233",35,1,11,4,1,22,1509807141660,4,7,"4 1",1,"9-11"
"7234",35,1,11,3,2,19,1509807143249,5,7,"3 2",2,"9-11"
"7235",35,1,11,5,3,33,1509807144244,6,7,"5 3",3,"9-11"
"7236",35,1,11,4,3,27,1509807144946,7,7,"4 3",1,"9-11"
"7237",35,1,11,5,4,18,1509807145752,8,7,"5 4",2,"9-11"
"7238",35,1,11,6,3,26,1509807146566,9,7,"6 3",2,"9-11"
"7239",35,1,11,1,0,13,1509807148375,10,7,"1 0",8,"9-11"
"7240",35,1,11,5,1,21,1509807150172,11,7,"5 1",5,"9-11"
"7241",35,1,11,6,4,18,1509807153494,12,7,"6 4",4,"9-11"
"7242",35,1,11,7,4,31,1509807154013,13,7,"7 4",1,"9-11"
"7243",35,1,11,7,5,18,1509807154941,14,7,"7 5",1,"9-11"
"7244",35,1,11,6,5,13,1509807155701,15,7,"6 5",1,"9-11"
"7245",35,1,11,7,3,26,1509807156315,16,7,"7 3",3,"9-11"
"7246",35,1,11,7,2,18,1509807157082,17,7,"7 2",1,"9-11"
"7247",35,1,11,3,3,12,1509807158398,18,7,"3 3",5,"9-11"
"7248",35,1,11,4,4,14,1509807159761,19,7,"4 4",2,"9-11"
"7249",35,1,11,0,4,30,1509807160795,20,7,"0 4",4,"9-11"
"7250",35,1,11,1,4,12,1509807161472,21,7,"1 4",1,"9-11"
"7251",35,1,11,0,5,37,1509807162011,22,7,"0 5",2,"9-11"
"7252",35,1,11,0,3,17,1509807162950,23,7,"0 3",2,"9-11"
"7253",35,1,11,0,6,34,1509807163685,24,7,"0 6",3,"9-11"
"7254",35,1,11,0,7,23,1509807167276,25,7,"0 7",1,"9-11"
"7255",35,1,11,4,5,2,1509807168445,0,8,"4 5",6,"9-11"
"7256",35,1,11,0,1,28,1509807170529,1,8,"0 1",8,"9-11"
"7257",35,1,11,0,2,15,1509807171591,2,8,"0 2",1,"9-11"
"7258",35,1,11,1,1,12,1509807172203,3,8,"1 1",2,"9-11"
"7259",35,1,11,7,7,51,1509807173093,4,8,"7 7",12,"9-11"
"7260",35,1,11,7,6,42,1509807173866,5,8,"7 6",1,"9-11"
"7261",35,1,11,7,5,42,1509807174519,6,8,"7 5",1,"9-11"
"7262",35,1,11,6,5,17,1509807175199,7,8,"6 5",1,"9-11"
"7263",35,1,11,7,4,32,1509807176016,8,8,"7 4",2,"9-11"
"7264",35,1,11,7,3,24,1509807176643,9,8,"7 3",1,"9-11"
"7265",35,1,11,7,2,26,1509807177294,10,8,"7 2",1,"9-11"
"7266",35,1,11,6,6,22,1509807178076,11,8,"6 6",5,"9-11"
"7267",35,1,11,6,7,40,1509807178655,12,8,"6 7",1,"9-11"
"7268",35,1,11,6,4,23,1509807180348,13,8,"6 4",3,"9-11"
"7269",35,1,11,6,3,25,1509807180853,14,8,"6 3",1,"9-11"
"7270",35,1,11,6,2,43,1509807181468,15,8,"6 2",1,"9-11"
"7271",35,1,11,6,1,32,1509807182244,16,8,"6 1",1,"9-11"
"7272",35,1,11,7,1,19,1509807182781,17,8,"7 1",1,"9-11"
"7273",35,1,11,5,1,15,1509807183540,18,8,"5 1",2,"9-11"
"7274",35,1,11,5,2,40,1509807184208,19,8,"5 2",1,"9-11"
"7275",35,1,11,5,3,22,1509807184920,20,8,"5 3",1,"9-11"
"7276",35,1,11,4,2,36,1509807185676,21,8,"4 2",2,"9-11"
"7277",35,1,11,3,2,31,1509807186327,22,8,"3 2",1,"9-11"
"7278",35,1,11,2,2,11,1509807187089,23,8,"2 2",1,"9-11"
"7279",35,1,11,4,1,24,1509807188336,24,8,"4 1",3,"9-11"
"7280",35,1,11,4,3,20,1509807189244,25,8,"4 3",2,"9-11"
"7281",36,0,8,1,6,45,1509807881739,0,1,"1 6",6,"7-8"
"7282",36,0,8,2,6,48,1509807887565,1,1,"2 6",1,"7-8"
"7283",36,0,8,1,5,39,1509807889045,2,1,"1 5",2,"7-8"
"7284",36,0,8,2,7,50,1509807890706,3,1,"2 7",3,"7-8"
"7285",36,0,8,1,7,47,1509807892517,4,1,"1 7",1,"7-8"
"7286",36,0,8,3,7,49,1509807893852,5,1,"3 7",2,"7-8"
"7287",36,0,8,3,6,46,1509807894924,6,1,"3 6",1,"7-8"
"7288",36,0,8,4,6,42,1509807895869,7,1,"4 6",1,"7-8"
"7289",36,0,8,4,7,47,1509807897304,8,1,"4 7",1,"7-8"
"7290",36,0,8,3,5,40,1509807898990,9,1,"3 5",3,"7-8"
"7291",36,0,8,0,6,40,1509807901727,10,1,"0 6",4,"7-8"
"7292",36,0,8,0,7,38,1509807902984,11,1,"0 7",1,"7-8"
"7293",36,0,8,2,5,41,1509807904534,12,1,"2 5",4,"7-8"
"7294",36,0,8,4,5,36,1509807905743,13,1,"4 5",2,"7-8"
"7295",36,0,8,5,7,40,1509807908107,14,1,"5 7",3,"7-8"
"7296",36,0,8,5,6,36,1509807909678,15,1,"5 6",1,"7-8"
"7297",36,0,8,5,5,27,1509807910899,16,1,"5 5",1,"7-8"
"7298",36,0,8,6,7,30,1509807918037,17,1,"6 7",3,"7-8"
"7299",36,0,8,6,7,32,1509807918181,18,1,"6 7",0,"7-8"
"7300",36,0,8,6,6,24,1509807922921,19,1,"6 6",1,"7-8"
"7301",36,0,8,0,5,37,1509807925157,20,1,"0 5",7,"7-8"
"7302",36,0,8,2,4,34,1509807928190,21,1,"2 4",3,"7-8"
"7303",36,0,8,3,4,28,1509807929382,22,1,"3 4",1,"7-8"
"7304",36,0,8,3,1,6,1509807931919,23,1,"3 1",3,"7-8"
"7305",36,0,8,1,4,33,1509807937419,24,1,"1 4",5,"7-8"
"7306",36,0,8,0,4,31,1509807939042,25,1,"0 4",1,"7-8"
"7307",36,0,8,3,2,34,1509807947505,0,2,"3 2",5,"7-8"
"7308",36,0,8,3,4,21,1509807951809,1,2,"3 4",2,"7-8"
"7309",36,0,8,3,1,42,1509807953995,2,2,"3 1",3,"7-8"
"7310",36,0,8,2,1,41,1509807956739,3,2,"2 1",1,"7-8"
"7311",36,0,8,1,1,39,1509807958795,4,2,"1 1",1,"7-8"
"7312",36,0,8,1,2,32,1509807961235,5,2,"1 2",1,"7-8"
"7313",36,0,8,4,1,38,1509807963421,6,2,"4 1",4,"7-8"
"7314",36,0,8,5,1,30,1509807965210,7,2,"5 1",1,"7-8"
"7315",36,0,8,2,0,49,1509807966735,8,2,"2 0",4,"7-8"
"7316",36,0,8,3,0,49,1509807968513,9,2,"3 0",1,"7-8"
"7317",36,0,8,1,0,45,1509807970662,10,2,"1 0",2,"7-8"
"7318",36,0,8,4,0,45,1509807972097,11,2,"4 0",3,"7-8"
"7319",36,0,8,5,0,37,1509807975494,12,2,"5 0",1,"7-8"
"7320",36,0,8,0,0,37,1509807976977,13,2,"0 0",5,"7-8"
"7321",36,0,8,0,1,32,1509807978188,14,2,"0 1",1,"7-8"
"7322",36,0,8,6,4,8,1509807981847,15,2,"6 4",9,"7-8"
"7323",36,0,8,3,3,27,1509807983838,16,2,"3 3",4,"7-8"
"7324",36,0,8,2,2,37,1509807984799,17,2,"2 2",2,"7-8"
"7325",36,0,8,0,2,28,1509807985894,18,2,"0 2",2,"7-8"
"7326",36,0,8,4,2,30,1509807986795,19,2,"4 2",4,"7-8"
"7327",36,0,8,6,0,25,1509807988149,20,2,"6 0",4,"7-8"
"7328",36,0,8,6,1,17,1509807989192,21,2,"6 1",1,"7-8"
"7329",36,0,8,5,2,21,1509807990295,22,2,"5 2",2,"7-8"
"7330",36,0,8,0,6,7,1509807992845,23,2,"0 6",9,"7-8"
"7331",36,0,8,1,3,26,1509807994880,24,2,"1 3",4,"7-8"
"7332",36,0,8,2,3,26,1509807995854,25,2,"2 3",1,"7-8"
"7333",36,0,8,0,3,41,1509807999753,0,3,"0 3",2,"7-8"
"7334",36,0,8,0,2,39,1509808003688,1,3,"0 2",1,"7-8"
"7335",36,0,8,0,1,35,1509808004895,2,3,"0 1",1,"7-8"
"7336",36,0,8,0,0,33,1509808005860,3,3,"0 0",1,"7-8"
"7337",36,0,8,1,0,27,1509808006899,4,3,"1 0",1,"7-8"
"7338",36,0,8,1,1,31,1509808007558,5,3,"1 1",1,"7-8"
"7339",36,0,8,1,2,36,1509808008891,6,3,"1 2",1,"7-8"
"7340",36,0,8,1,3,37,1509808011044,7,3,"1 3",1,"7-8"
"7341",36,0,8,0,4,41,1509808012335,8,3,"0 4",2,"7-8"
"7342",36,0,8,1,4,40,1509808013827,9,3,"1 4",1,"7-8"
"7343",36,0,8,0,5,38,1509808015088,10,3,"0 5",2,"7-8"
"7344",36,0,8,1,5,41,1509808016931,11,3,"1 5",1,"7-8"
"7345",36,0,8,0,6,33,1509808018661,12,3,"0 6",2,"7-8"
"7346",36,0,8,1,6,39,1509808019934,13,3,"1 6",1,"7-8"
"7347",36,0,8,2,6,44,1509808023298,14,3,"2 6",1,"7-8"
"7348",36,0,8,2,5,43,1509808024071,15,3,"2 5",1,"7-8"
"7349",36,0,8,2,4,39,1509808024892,16,3,"2 4",1,"7-8"
"7350",36,0,8,2,7,41,1509808026787,17,3,"2 7",3,"7-8"
"7351",36,0,8,1,7,37,1509808028386,18,3,"1 7",1,"7-8"
"7352",36,0,8,0,7,31,1509808028883,19,3,"0 7",1,"7-8"
"7353",36,0,8,2,3,34,1509808030629,20,3,"2 3",6,"7-8"
"7354",36,0,8,2,2,32,1509808031372,21,3,"2 2",1,"7-8"
"7355",36,0,8,2,1,25,1509808032050,22,3,"2 1",1,"7-8"
"7356",36,0,8,2,0,22,1509808032436,23,3,"2 0",1,"7-8"
"7357",36,0,8,3,6,46,1509808034640,24,3,"3 6",7,"7-8"
"7358",36,0,8,3,5,44,1509808035757,25,3,"3 5",1,"7-8"
"7359",36,0,8,7,6,-1,1509808037724,0,4,"7 6",5,"7-8"
"7360",36,0,8,2,3,43,1509808040864,1,4,"2 3",8,"7-8"
"7361",36,0,8,2,2,45,1509808042146,2,4,"2 2",1,"7-8"
"7362",36,0,8,2,1,45,1509808043402,3,4,"2 1",1,"7-8"
"7363",36,0,8,2,0,47,1509808044324,4,4,"2 0",1,"7-8"
"7364",36,0,8,3,0,44,1509808045962,5,4,"3 0",1,"7-8"
"7365",36,0,8,3,1,42,1509808046647,6,4,"3 1",1,"7-8"
"7366",36,0,8,3,2,41,1509808047350,7,4,"3 2",1,"7-8"
"7367",36,0,8,3,3,38,1509808048127,8,4,"3 3",1,"7-8"
"7368",36,0,8,2,4,42,1509808049296,9,4,"2 4",2,"7-8"
"7369",36,0,8,3,4,36,1509808050523,10,4,"3 4",1,"7-8"
"7370",36,0,8,2,5,39,1509808051454,11,4,"2 5",2,"7-8"
"7371",36,0,8,1,4,43,1509808053101,12,4,"1 4",2,"7-8"
"7372",36,0,8,1,3,47,1509808053739,13,4,"1 3",1,"7-8"
"7373",36,0,8,1,2,49,1509808054504,14,4,"1 2",1,"7-8"
"7374",36,0,8,1,1,50,1509808055321,15,4,"1 1",1,"7-8"
"7375",36,0,8,1,0,50,1509808056265,16,4,"1 0",1,"7-8"
"7376",36,0,8,0,0,50,1509808058659,17,4,"0 0",1,"7-8"
"7377",36,0,8,0,1,47,1509808059391,18,4,"0 1",1,"7-8"
"7378",36,0,8,0,2,47,1509808060080,19,4,"0 2",1,"7-8"
"7379",36,0,8,0,3,46,1509808060722,20,4,"0 3",1,"7-8"
"7380",36,0,8,0,4,42,1509808061519,21,4,"0 4",1,"7-8"
"7381",36,0,8,0,5,40,1509808063036,22,4,"0 5",1,"7-8"
"7382",36,0,8,1,5,42,1509808064291,23,4,"1 5",1,"7-8"
"7383",36,0,8,3,5,33,1509808065111,24,4,"3 5",2,"7-8"
"7384",36,0,8,0,6,38,1509808067773,25,4,"0 6",4,"7-8"
"7385",36,0,8,6,5,26,1509808070069,0,5,"6 5",7,"7-8"
"7386",36,0,8,3,2,-1,1509808079095,1,5,"3 2",6,"7-8"
"7387",36,0,8,5,5,25,1509808081956,2,5,"5 5",5,"7-8"
"7388",36,0,8,1,5,34,1509808086162,3,5,"1 5",4,"7-8"
"7389",36,0,8,2,5,30,1509808087968,4,5,"2 5",1,"7-8"
"7390",36,0,8,3,5,26,1509808088871,5,5,"3 5",1,"7-8"
"7391",36,0,8,4,5,23,1509808089832,6,5,"4 5",1,"7-8"
"7392",36,0,8,1,6,44,1509808090982,7,5,"1 6",4,"7-8"
"7393",36,0,8,1,7,49,1509808093226,8,5,"1 7",1,"7-8"
"7394",36,0,8,2,7,49,1509808094044,9,5,"2 7",1,"7-8"
"7395",36,0,8,3,7,46,1509808094859,10,5,"3 7",1,"7-8"
"7396",36,0,8,4,7,42,1509808095531,11,5,"4 7",1,"7-8"
"7397",36,0,8,5,7,40,1509808096252,12,5,"5 7",1,"7-8"
"7398",36,0,8,6,7,37,1509808097051,13,5,"6 7",1,"7-8"
"7399",36,0,8,2,6,42,1509808098587,14,5,"2 6",5,"7-8"
"7400",36,0,8,3,7,47,1509808099394,15,5,"3 7",2,"7-8"
"7401",36,0,8,4,7,42,1509808099803,16,5,"4 7",1,"7-8"
"7402",36,0,8,3,6,38,1509808101202,17,5,"3 6",2,"7-8"
"7403",36,0,8,4,6,34,1509808102008,18,5,"4 6",1,"7-8"
"7404",36,0,8,5,6,36,1509808103003,19,5,"5 6",1,"7-8"
"7405",36,0,8,6,6,33,1509808106177,20,5,"6 6",1,"7-8"
"7406",36,0,8,0,6,42,1509808110108,21,5,"0 6",6,"7-8"
"7407",36,0,8,0,7,46,1509808111064,22,5,"0 7",1,"7-8"
"7408",36,0,8,7,7,37,1509808112917,23,5,"7 7",7,"7-8"
"7409",36,0,8,0,5,35,1509808114232,24,5,"0 5",9,"7-8"
"7410",36,0,8,7,6,33,1509808116440,25,5,"7 6",8,"7-8"
"7411",36,0,8,1,6,12,1509808119309,0,6,"1 6",6,"7-8"
