"","X","X.1","X.2","par1","par2","par3"
"98","cv",2,104.834350271938,1.48375792230734,-3.87236314140561,-2.62387726198177
"99","cv",3,103.464885766685,1.75357703498517,-4.27786658383675,-2.78100284723312
"100","cv",4,103.844562251561,1.95618188131263,-4.55067371398825,-3.20418941028117
"101","cv",5,103.703349646892,1.8441214839749,-4.43847603268466,-2.98193685168077
"102","cv",6,103.836797487243,1.94795756920439,-3.61553372148328,-3.02243301267665
"103","cv",7,104.27627763482,-0.0501945842684988,-3.65819816878915,-1.51432356072304
"104","cv",8,103.164965971042,2.09849319789685,-4.99938317166846,-3.36147657801893
"105","cv",1,104.025694261857,0.863348861502773,-2.22027254549926,-0.153830123295355
"106","cv",2,104.398622269469,4.99584627457651,2.23432433060945,-4.30872679637737
"107","cv",3,103.90849941943,1.44534286434589,4.00560807818136,1.85179241234437
"108","cv",4,103.861246764528,1.1479200242399,-2.62959132173878,-0.120486063869637
"109","cv",5,104.078389532403,1.02646628348315,-2.47845133630333,-0.434377764984032
"110","cv",6,104.266360781335,0.992558143385936,-1.84268614633572,-0.350429626642456
"111","cv",7,103.989194196174,4.97615891948683,3.78763186210093,-2.20979638872123
"112","cv",8,104.259535803181,0.613527599748712,-2.12239696323384,-0.15795351663729
"113","cv",1,103.730386005204,-4.99988420417445,1.78091725413637,4.99961276251607
"114","cv",2,103.916459386938,-4.99999318984455,2.52280013098106,4.99977176618208
"115","cv",3,104.004192734563,-4.99958969856343,2.61548619876652,4.99994552078572
"116","cv",4,104.174722404958,-4.65608020794495,2.7530583630137,4.99772017920834
"117","cv",5,103.899027908844,-4.99883024414265,2.49833080600309,4.99848406548854
"118","cv",6,103.978162661884,-4.99967215876921,2.25347980244194,4.66278551054116
"119","cv",7,104.077712933132,-4.76969623272183,2.68852085824037,4.99735062793244
"120","cv",8,103.871865772044,-4.99886604983754,2.21203015074934,4.75045429871846
"121","cv",1,103.972077083992,0.553257619524383,4.62884175431757,-4.48533467906308
"122","cv",2,103.956328727024,0.0250639041581494,4.97876417925838,-3.75694008595606
"123","cv",3,103.972077083992,1.02361985474439,4.31431096913167,-3.39279730454922
"124","cv",4,103.972077083992,0.333990351684028,4.70838752909456,-0.774784473352019
"125","cv",5,103.954863764518,1.1073445309715,4.1705918234622,-1.79312546320871
"126","cv",6,104.013320124911,0.4916474891347,4.57816899262933,0.423135638798723
"127","cv",7,104.655093036236,-4.99949239189136,2.65537342351524,4.99998061206057
"128","cv",8,104.098637211892,-4.99979554810056,2.09513306426407,4.99976930300786
"129","cv",1,103.698494483071,1.53057235842819,3.90893926087566,1.83577705213499
"130","cv",2,103.658071362739,1.36720518576578,3.92783432512563,2.28853093362089
"131","cv",3,103.603602393388,1.36783138172129,3.91551945730199,2.52138231086375
