"","id","cond","age","x","y","z","trial","round","agegroup"
"20636",100,"Smooth",45,7,3,35,17,2,">18"
"20637",100,"Smooth",45,7,1,38,18,2,">18"
"20638",100,"Smooth",45,6,1,35,19,2,">18"
"20639",100,"Smooth",45,7,4,32,20,2,">18"
"20640",100,"Smooth",45,6,3,30,21,2,">18"
"20641",100,"Smooth",45,3,7,3,22,2,">18"
"20642",100,"Smooth",45,4,3,19,23,2,">18"
"20643",100,"Smooth",45,2,3,23,24,2,">18"
"20644",100,"Smooth",45,7,0,35,25,2,">18"
"20645",100,"Smooth",45,5,4,14,0,3,">18"
"20646",100,"Smooth",45,0,0,38,1,3,">18"
"20647",100,"Smooth",45,0,1,34,2,3,">18"
"20648",100,"Smooth",45,1,0,47,3,3,">18"
"20649",100,"Smooth",45,2,0,51,4,3,">18"
"20650",100,"Smooth",45,3,0,50,5,3,">18"
"20651",100,"Smooth",45,2,1,42,6,3,">18"
"20652",100,"Smooth",45,3,1,42,7,3,">18"
"20653",100,"Smooth",45,4,0,46,8,3,">18"
"20654",100,"Smooth",45,4,1,36,9,3,">18"
"20655",100,"Smooth",45,5,0,37,10,3,">18"
"20656",100,"Smooth",45,1,1,39,11,3,">18"
"20657",100,"Smooth",45,0,2,26,12,3,">18"
"20658",100,"Smooth",45,1,2,31,13,3,">18"
"20659",100,"Smooth",45,6,0,26,14,3,">18"
"20660",100,"Smooth",45,4,2,32,15,3,">18"
"20661",100,"Smooth",45,3,2,36,16,3,">18"
"20662",100,"Smooth",45,2,2,36,17,3,">18"
"20663",100,"Smooth",45,2,3,27,18,3,">18"
"20664",100,"Smooth",45,3,3,30,19,3,">18"
"20665",100,"Smooth",45,5,2,23,20,3,">18"
"20666",100,"Smooth",45,1,3,24,21,3,">18"
"20667",100,"Smooth",45,0,3,24,22,3,">18"
"20668",100,"Smooth",45,0,7,4,23,3,">18"
"20669",100,"Smooth",45,7,7,12,24,3,">18"
"20670",100,"Smooth",45,3,4,20,25,3,">18"
"20671",100,"Smooth",45,3,2,21,0,4,">18"
"20672",100,"Smooth",45,7,7,28,1,4,">18"
"20673",100,"Smooth",45,6,6,14,2,4,">18"
"20674",100,"Smooth",45,7,6,24,3,4,">18"
"20675",100,"Smooth",45,6,7,19,4,4,">18"
"20676",100,"Smooth",45,7,5,20,5,4,">18"
"20677",100,"Smooth",45,7,4,13,6,4,">18"
"20678",100,"Smooth",45,7,0,34,7,4,">18"
"20679",100,"Smooth",45,6,0,36,8,4,">18"
"20680",100,"Smooth",45,5,0,37,9,4,">18"
"20681",100,"Smooth",45,4,0,40,10,4,">18"
"20682",100,"Smooth",45,3,0,43,11,4,">18"
"20683",100,"Smooth",45,2,0,45,12,4,">18"
"20684",100,"Smooth",45,1,0,48,13,4,">18"
"20685",100,"Smooth",45,5,7,13,14,4,">18"
"20686",100,"Smooth",45,0,0,51,15,4,">18"
"20687",100,"Smooth",45,0,1,38,16,4,">18"
"20688",100,"Smooth",45,1,1,36,17,4,">18"
"20689",100,"Smooth",45,2,1,34,18,4,">18"
"20690",100,"Smooth",45,3,1,35,19,4,">18"
"20691",100,"Smooth",45,0,2,26,20,4,">18"
"20692",100,"Smooth",45,4,1,32,21,4,">18"
"20693",100,"Smooth",45,1,2,24,22,4,">18"
"20694",100,"Smooth",45,5,1,30,23,4,">18"
"20695",100,"Smooth",45,6,1,27,24,4,">18"
"20696",100,"Smooth",45,2,2,22,25,4,">18"
"20697",100,"Smooth",45,6,3,22,0,5,">18"
"20698",100,"Smooth",45,5,7,1,1,5,">18"
"20699",100,"Smooth",45,0,0,49,2,5,">18"
"20700",100,"Smooth",45,0,1,40,3,5,">18"
"20701",100,"Smooth",45,1,0,43,4,5,">18"
"20702",100,"Smooth",45,1,1,36,5,5,">18"
"20703",100,"Smooth",45,2,0,40,6,5,">18"
"20704",100,"Smooth",45,2,1,33,7,5,">18"
"20705",100,"Smooth",45,2,2,26,8,5,">18"
"20706",100,"Smooth",45,1,2,27,9,5,">18"
"20707",100,"Smooth",45,0,2,30,10,5,">18"
"20708",100,"Smooth",45,0,3,21,11,5,">18"
"20709",100,"Smooth",45,1,3,21,12,5,">18"
"20710",100,"Smooth",45,3,0,35,13,5,">18"
"20711",100,"Smooth",45,4,0,30,14,5,">18"
"20712",100,"Smooth",45,0,7,37,15,5,">18"
"20713",100,"Smooth",45,1,7,25,16,5,">18"
"20714",100,"Smooth",45,0,6,30,17,5,">18"
"20715",100,"Smooth",45,1,6,24,18,5,">18"
"20716",100,"Smooth",45,1,5,19,19,5,">18"
"20717",100,"Smooth",45,0,5,24,20,5,">18"
"20718",100,"Smooth",45,0,4,20,21,5,">18"
"20719",100,"Smooth",45,1,4,19,22,5,">18"
"20720",100,"Smooth",45,2,4,16,23,5,">18"
"20721",100,"Smooth",45,7,5,15,24,5,">18"
"20722",100,"Smooth",45,3,1,31,25,5,">18"
"20723",100,"Smooth",45,3,0,3,0,6,">18"
"20724",100,"Smooth",45,7,7,47,1,6,">18"
"20725",100,"Smooth",45,6,7,41,2,6,">18"
"20726",100,"Smooth",45,7,6,48,3,6,">18"
"20727",100,"Smooth",45,5,7,35,4,6,">18"
"20728",100,"Smooth",45,6,6,42,5,6,">18"
"20729",100,"Smooth",45,7,5,50,6,6,">18"
"20730",100,"Smooth",45,7,4,50,7,6,">18"
"20731",100,"Smooth",45,7,3,48,8,6,">18"
"20732",100,"Smooth",45,7,2,48,9,6,">18"
"20733",100,"Smooth",45,7,1,48,10,6,">18"
"20734",100,"Smooth",45,7,0,47,11,6,">18"
"20735",100,"Smooth",45,6,0,35,12,6,">18"
"20736",100,"Smooth",45,6,1,35,13,6,">18"
"20737",100,"Smooth",45,6,2,35,14,6,">18"
"20738",100,"Smooth",45,6,3,37,15,6,">18"
"20739",100,"Smooth",45,6,4,40,16,6,">18"
"20740",100,"Smooth",45,6,5,40,17,6,">18"
"20741",100,"Smooth",45,5,6,33,18,6,">18"
"20742",100,"Smooth",45,5,5,29,19,6,">18"
"20743",100,"Smooth",45,5,4,29,20,6,">18"
"20744",100,"Smooth",45,5,3,24,21,6,">18"
"20745",100,"Smooth",45,0,7,31,22,6,">18"
"20746",100,"Smooth",45,0,6,28,23,6,">18"
"20747",100,"Smooth",45,1,7,34,24,6,">18"
"20748",100,"Smooth",45,2,7,32,25,6,">18"
"20749",100,"Smooth",45,5,5,9,0,7,">18"
"20750",100,"Smooth",45,0,0,26,1,7,">18"
"20751",100,"Smooth",45,7,0,49,2,7,">18"
"20752",100,"Smooth",45,6,0,47,3,7,">18"
"20753",100,"Smooth",45,7,1,38,4,7,">18"
"20754",100,"Smooth",45,6,1,33,5,7,">18"
"20755",100,"Smooth",45,5,0,42,6,7,">18"
"20756",100,"Smooth",45,5,1,27,7,7,">18"
"20757",100,"Smooth",45,6,2,23,8,7,">18"
"20758",100,"Smooth",45,7,2,27,9,7,">18"
"20759",100,"Smooth",45,7,3,16,10,7,">18"
"20760",100,"Smooth",45,6,3,16,11,7,">18"
"20761",100,"Smooth",45,4,0,37,12,7,">18"
"20762",100,"Smooth",45,3,0,28,13,7,">18"
"20763",100,"Smooth",45,4,1,24,14,7,">18"
"20764",100,"Smooth",45,5,2,18,15,7,">18"
"20765",100,"Smooth",45,3,1,16,16,7,">18"
"20766",100,"Smooth",45,2,0,27,17,7,">18"
"20767",100,"Smooth",45,0,7,40,18,7,">18"
"20768",100,"Smooth",45,0,6,33,19,7,">18"
"20769",100,"Smooth",45,1,7,33,20,7,">18"
"20770",100,"Smooth",45,1,6,24,21,7,">18"
"20771",100,"Smooth",45,2,7,26,22,7,">18"
"20772",100,"Smooth",45,0,5,24,23,7,">18"
"20773",100,"Smooth",45,1,5,15,24,7,">18"
"20774",100,"Smooth",45,7,7,23,25,7,">18"
"20775",100,"Smooth",45,6,1,0,0,8,">18"
"20776",100,"Smooth",45,0,7,40,1,8,">18"
"20777",100,"Smooth",45,0,6,39,2,8,">18"
"20778",100,"Smooth",45,1,7,44,3,8,">18"
"20779",100,"Smooth",45,2,7,50,4,8,">18"
"20780",100,"Smooth",45,3,7,50,5,8,">18"
"20781",100,"Smooth",45,4,7,46,6,8,">18"
"20782",100,"Smooth",45,5,7,40,7,8,">18"
"20783",100,"Smooth",45,3,6,47,8,8,">18"
"20784",100,"Smooth",45,2,6,46,9,8,">18"
"20785",100,"Smooth",45,2,5,41,10,8,">18"
"20786",100,"Smooth",45,3,5,40,11,8,">18"
"20787",100,"Smooth",45,4,6,43,12,8,">18"
"20788",100,"Smooth",45,1,6,48,13,8,">18"
"20789",100,"Smooth",45,1,5,41,14,8,">18"
"20790",100,"Smooth",45,4,5,33,15,8,">18"
"20791",100,"Smooth",45,0,5,35,16,8,">18"
"20792",100,"Smooth",45,6,7,31,17,8,">18"
"20793",100,"Smooth",45,5,6,35,18,8,">18"
"20794",100,"Smooth",45,0,0,28,19,8,">18"
"20795",100,"Smooth",45,0,3,26,20,8,">18"
"20796",100,"Smooth",45,3,4,30,21,8,">18"
"20797",100,"Smooth",45,2,4,31,22,8,">18"
"20798",100,"Smooth",45,7,3,3,23,8,">18"
"20799",100,"Smooth",45,3,0,8,24,8,">18"
"20800",100,"Smooth",45,1,4,34,25,8,">18"
"20801",101,"Smooth",11,1,7,7,0,1,"9-11"
"20802",101,"Smooth",11,6,1,37,1,1,"9-11"
"20803",101,"Smooth",11,5,1,39,2,1,"9-11"
"20804",101,"Smooth",11,4,1,40,3,1,"9-11"
"20805",101,"Smooth",11,4,0,41,4,1,"9-11"
"20806",101,"Smooth",11,5,0,42,5,1,"9-11"
"20807",101,"Smooth",11,6,0,40,6,1,"9-11"
"20808",101,"Smooth",11,7,0,37,7,1,"9-11"
"20809",101,"Smooth",11,7,1,32,8,1,"9-11"
"20810",101,"Smooth",11,3,0,35,9,1,"9-11"
"20811",101,"Smooth",11,3,1,35,10,1,"9-11"
"20812",101,"Smooth",11,4,2,33,11,1,"9-11"
"20813",101,"Smooth",11,4,0,41,12,1,"9-11"
"20814",101,"Smooth",11,5,0,43,13,1,"9-11"
"20815",101,"Smooth",11,5,0,42,14,1,"9-11"
"20816",101,"Smooth",11,0,0,-1,15,1,"9-11"
"20817",101,"Smooth",11,5,2,33,16,1,"9-11"
"20818",101,"Smooth",11,7,2,27,17,1,"9-11"
"20819",101,"Smooth",11,5,0,44,18,1,"9-11"
"20820",101,"Smooth",11,5,0,43,19,1,"9-11"
"20821",101,"Smooth",11,5,0,42,20,1,"9-11"
"20822",101,"Smooth",11,3,2,30,21,1,"9-11"
"20823",101,"Smooth",11,5,0,43,22,1,"9-11"
"20824",101,"Smooth",11,5,0,43,23,1,"9-11"
"20825",101,"Smooth",11,5,0,42,24,1,"9-11"
"20826",101,"Smooth",11,4,0,40,25,1,"9-11"
"20827",101,"Smooth",11,3,3,26,0,2,"9-11"
"20828",101,"Smooth",11,4,2,35,1,2,"9-11"
"20829",101,"Smooth",11,5,1,44,2,2,"9-11"
"20830",101,"Smooth",11,5,1,45,3,2,"9-11"
"20831",101,"Smooth",11,6,0,49,4,2,"9-11"
"20832",101,"Smooth",11,6,0,50,5,2,"9-11"
"20833",101,"Smooth",11,6,0,53,6,2,"9-11"
"20834",101,"Smooth",11,7,1,44,7,2,"9-11"
"20835",101,"Smooth",11,6,1,46,8,2,"9-11"
"20836",101,"Smooth",11,7,0,48,9,2,"9-11"
"20837",101,"Smooth",11,6,0,50,10,2,"9-11"
"20838",101,"Smooth",11,6,0,49,11,2,"9-11"
"20839",101,"Smooth",11,6,0,51,12,2,"9-11"
"20840",101,"Smooth",11,6,0,51,13,2,"9-11"
"20841",101,"Smooth",11,6,0,51,14,2,"9-11"
"20842",101,"Smooth",11,6,0,49,15,2,"9-11"
"20843",101,"Smooth",11,7,0,49,16,2,"9-11"
"20844",101,"Smooth",11,5,0,49,17,2,"9-11"
"20845",101,"Smooth",11,4,0,46,18,2,"9-11"
"20846",101,"Smooth",11,4,1,44,19,2,"9-11"
"20847",101,"Smooth",11,5,0,49,20,2,"9-11"
"20848",101,"Smooth",11,6,0,50,21,2,"9-11"
"20849",101,"Smooth",11,7,0,49,22,2,"9-11"
"20850",101,"Smooth",11,6,0,50,23,2,"9-11"
"20851",101,"Smooth",11,6,0,49,24,2,"9-11"
"20852",101,"Smooth",11,5,2,38,25,2,"9-11"
"20853",101,"Smooth",11,3,6,46,0,3,"9-11"
"20854",101,"Smooth",11,2,6,49,1,3,"9-11"
"20855",101,"Smooth",11,3,7,49,2,3,"9-11"
"20856",101,"Smooth",11,2,7,50,3,3,"9-11"
"20857",101,"Smooth",11,2,7,49,4,3,"9-11"
"20858",101,"Smooth",11,2,7,49,5,3,"9-11"
"20859",101,"Smooth",11,1,7,46,6,3,"9-11"
"20860",101,"Smooth",11,1,6,45,7,3,"9-11"
"20861",101,"Smooth",11,4,6,42,8,3,"9-11"
"20862",101,"Smooth",11,4,7,47,9,3,"9-11"
"20863",101,"Smooth",11,3,5,41,10,3,"9-11"
"20864",101,"Smooth",11,2,5,43,11,3,"9-11"
"20865",101,"Smooth",11,1,5,42,12,3,"9-11"
"20866",101,"Smooth",11,0,6,39,13,3,"9-11"
"20867",101,"Smooth",11,0,7,39,14,3,"9-11"
"20868",101,"Smooth",11,5,6,36,15,3,"9-11"
"20869",101,"Smooth",11,5,7,39,16,3,"9-11"
"20870",101,"Smooth",11,2,7,49,17,3,"9-11"
"20871",101,"Smooth",11,3,7,51,18,3,"9-11"
"20872",101,"Smooth",11,3,7,50,19,3,"9-11"
"20873",101,"Smooth",11,3,7,50,20,3,"9-11"
"20874",101,"Smooth",11,3,7,51,21,3,"9-11"
"20875",101,"Smooth",11,3,7,50,22,3,"9-11"
"20876",101,"Smooth",11,2,7,51,23,3,"9-11"
"20877",101,"Smooth",11,2,7,51,24,3,"9-11"
"20878",101,"Smooth",11,2,7,49,25,3,"9-11"
"20879",101,"Smooth",11,7,5,30,0,4,"9-11"
"20880",101,"Smooth",11,7,6,41,1,4,"9-11"
"20881",101,"Smooth",11,7,7,51,2,4,"9-11"
"20882",101,"Smooth",11,6,7,45,3,4,"9-11"
"20883",101,"Smooth",11,7,7,52,4,4,"9-11"
"20884",101,"Smooth",11,7,7,50,5,4,"9-11"
"20885",101,"Smooth",11,7,7,49,6,4,"9-11"
"20886",101,"Smooth",11,6,6,36,7,4,"9-11"
"20887",101,"Smooth",11,5,7,39,8,4,"9-11"
"20888",101,"Smooth",11,5,7,39,9,4,"9-11"
"20889",101,"Smooth",11,6,7,47,10,4,"9-11"
"20890",101,"Smooth",11,7,7,49,11,4,"9-11"
"20891",101,"Smooth",11,7,7,49,12,4,"9-11"
"20892",101,"Smooth",11,7,7,50,13,4,"9-11"
"20893",101,"Smooth",11,7,7,50,14,4,"9-11"
"20894",101,"Smooth",11,7,7,50,15,4,"9-11"
"20895",101,"Smooth",11,4,7,33,16,4,"9-11"
"20896",101,"Smooth",11,5,6,33,17,4,"9-11"
"20897",101,"Smooth",11,7,7,51,18,4,"9-11"
"20898",101,"Smooth",11,7,7,50,19,4,"9-11"
"20899",101,"Smooth",11,6,7,47,20,4,"9-11"
"20900",101,"Smooth",11,7,7,51,21,4,"9-11"
"20901",101,"Smooth",11,7,7,51,22,4,"9-11"
"20902",101,"Smooth",11,7,7,48,23,4,"9-11"
"20903",101,"Smooth",11,6,7,44,24,4,"9-11"
"20904",101,"Smooth",11,7,7,49,25,4,"9-11"
"20905",101,"Smooth",11,4,4,32,0,5,"9-11"
"20906",101,"Smooth",11,4,5,31,1,5,"9-11"
"20907",101,"Smooth",11,4,6,26,2,5,"9-11"
"20908",101,"Smooth",11,4,3,33,3,5,"9-11"
"20909",101,"Smooth",11,4,2,35,4,5,"9-11"
"20910",101,"Smooth",11,4,1,37,5,5,"9-11"
"20911",101,"Smooth",11,4,0,40,6,5,"9-11"
"20912",101,"Smooth",11,5,0,48,7,5,"9-11"
"20913",101,"Smooth",11,5,0,45,8,5,"9-11"
"20914",101,"Smooth",11,5,1,43,9,5,"9-11"
"20915",101,"Smooth",11,6,0,49,10,5,"9-11"
"20916",101,"Smooth",11,6,0,50,11,5,"9-11"
"20917",101,"Smooth",11,6,0,50,12,5,"9-11"
"20918",101,"Smooth",11,6,0,52,13,5,"9-11"
"20919",101,"Smooth",11,6,0,48,14,5,"9-11"
"20920",101,"Smooth",11,6,0,50,15,5,"9-11"
"20921",101,"Smooth",11,6,0,49,16,5,"9-11"
"20922",101,"Smooth",11,6,0,51,17,5,"9-11"
"20923",101,"Smooth",11,6,0,49,18,5,"9-11"
"20924",101,"Smooth",11,6,0,50,19,5,"9-11"
"20925",101,"Smooth",11,6,0,50,20,5,"9-11"
"20926",101,"Smooth",11,6,0,51,21,5,"9-11"
"20927",101,"Smooth",11,6,0,51,22,5,"9-11"
"20928",101,"Smooth",11,6,0,50,23,5,"9-11"
"20929",101,"Smooth",11,6,0,50,24,5,"9-11"
"20930",101,"Smooth",11,6,0,49,25,5,"9-11"
"20931",101,"Smooth",11,1,4,21,0,6,"9-11"
"20932",101,"Smooth",11,0,4,22,1,6,"9-11"
"20933",101,"Smooth",11,1,3,8,2,6,"9-11"
"20934",101,"Smooth",11,0,3,10,3,6,"9-11"
"20935",101,"Smooth",11,0,5,34,4,6,"9-11"
"20936",101,"Smooth",11,0,6,43,5,6,"9-11"
"20937",101,"Smooth",11,0,7,47,6,6,"9-11"
"20938",101,"Smooth",11,1,7,49,7,6,"9-11"
"20939",101,"Smooth",11,1,6,46,8,6,"9-11"
"20940",101,"Smooth",11,1,7,50,9,6,"9-11"
"20941",101,"Smooth",11,1,7,51,10,6,"9-11"
"20942",101,"Smooth",11,1,7,51,11,6,"9-11"
"20943",101,"Smooth",11,1,7,51,12,6,"9-11"
"20944",101,"Smooth",11,1,7,52,13,6,"9-11"
"20945",101,"Smooth",11,2,7,49,14,6,"9-11"
"20946",101,"Smooth",11,2,6,43,15,6,"9-11"
"20947",101,"Smooth",11,3,7,45,16,6,"9-11"
"20948",101,"Smooth",11,4,7,40,17,6,"9-11"
"20949",101,"Smooth",11,2,7,48,18,6,"9-11"
"20950",101,"Smooth",11,1,7,49,19,6,"9-11"
"20951",101,"Smooth",11,1,7,50,20,6,"9-11"
"20952",101,"Smooth",11,1,7,48,21,6,"9-11"
"20953",101,"Smooth",11,1,7,51,22,6,"9-11"
"20954",101,"Smooth",11,1,7,51,23,6,"9-11"
"20955",101,"Smooth",11,1,7,50,24,6,"9-11"
"20956",101,"Smooth",11,2,7,50,25,6,"9-11"
"20957",101,"Smooth",11,7,7,24,0,7,"9-11"
"20958",101,"Smooth",11,6,7,21,1,7,"9-11"
"20959",101,"Smooth",11,7,6,23,2,7,"9-11"
"20960",101,"Smooth",11,6,6,22,3,7,"9-11"
"20961",101,"Smooth",11,0,7,1,4,7,"9-11"
"20962",101,"Smooth",11,7,3,27,5,7,"9-11"
"20963",101,"Smooth",11,7,4,25,6,7,"9-11"
"20964",101,"Smooth",11,7,0,38,7,7,"9-11"
"20965",101,"Smooth",11,7,1,34,8,7,"9-11"
"20966",101,"Smooth",11,6,0,46,9,7,"9-11"
"20967",101,"Smooth",11,6,0,46,10,7,"9-11"
"20968",101,"Smooth",11,6,0,45,11,7,"9-11"
"20969",101,"Smooth",11,5,0,47,12,7,"9-11"
"20970",101,"Smooth",11,4,0,49,13,7,"9-11"
"20971",101,"Smooth",11,3,0,50,14,7,"9-11"
"20972",101,"Smooth",11,0,0,37,15,7,"9-11"
"20973",101,"Smooth",11,1,0,42,16,7,"9-11"
"20974",101,"Smooth",11,2,0,46,17,7,"9-11"
"20975",101,"Smooth",11,3,1,44,18,7,"9-11"
"20976",101,"Smooth",11,4,1,45,19,7,"9-11"
"20977",101,"Smooth",11,3,0,50,20,7,"9-11"
"20978",101,"Smooth",11,3,0,48,21,7,"9-11"
"20979",101,"Smooth",11,4,0,50,22,7,"9-11"
"20980",101,"Smooth",11,4,0,49,23,7,"9-11"
"20981",101,"Smooth",11,4,0,51,24,7,"9-11"
"20982",101,"Smooth",11,4,0,49,25,7,"9-11"
"20983",101,"Smooth",11,1,2,36,0,8,"9-11"
"20984",101,"Smooth",11,2,2,45,1,8,"9-11"
"20985",101,"Smooth",11,3,2,46,2,8,"9-11"
"20986",101,"Smooth",11,4,2,43,3,8,"9-11"
"20987",101,"Smooth",11,2,2,44,4,8,"9-11"
"20988",101,"Smooth",11,3,2,46,5,8,"9-11"
"20989",101,"Smooth",11,3,1,49,6,8,"9-11"
"20990",101,"Smooth",11,3,1,50,7,8,"9-11"
"20991",101,"Smooth",11,3,1,49,8,8,"9-11"
"20992",101,"Smooth",11,3,1,50,9,8,"9-11"
"20993",101,"Smooth",11,2,1,47,10,8,"9-11"
"20994",101,"Smooth",11,3,0,50,11,8,"9-11"
"20995",101,"Smooth",11,2,0,48,12,8,"9-11"
"20996",101,"Smooth",11,3,0,51,13,8,"9-11"
"20997",101,"Smooth",11,3,1,48,14,8,"9-11"
"20998",101,"Smooth",11,3,0,48,15,8,"9-11"
"20999",101,"Smooth",11,3,1,48,16,8,"9-11"
"21000",101,"Smooth",11,3,1,51,17,8,"9-11"
"21001",101,"Smooth",11,4,1,49,18,8,"9-11"
"21002",101,"Smooth",11,4,0,51,19,8,"9-11"
"21003",101,"Smooth",11,4,0,50,20,8,"9-11"
"21004",101,"Smooth",11,3,1,51,21,8,"9-11"
"21005",101,"Smooth",11,3,1,50,22,8,"9-11"
"21006",101,"Smooth",11,5,0,48,23,8,"9-11"
"21007",101,"Smooth",11,1,0,41,24,8,"9-11"
"21008",101,"Smooth",11,3,1,51,25,8,"9-11"
"21009",102,"Smooth",7,0,2,44,0,1,"7-8"
"21010",102,"Smooth",7,6,6,12,1,1,"7-8"
"21011",102,"Smooth",7,0,3,45,2,1,"7-8"
"21012",102,"Smooth",7,0,7,18,3,1,"7-8"
"21013",102,"Smooth",7,0,0,33,4,1,"7-8"
"21014",102,"Smooth",7,3,4,41,5,1,"7-8"
"21015",102,"Smooth",7,6,2,28,6,1,"7-8"
"21016",102,"Smooth",7,3,2,47,7,1,"7-8"
"21017",102,"Smooth",7,1,5,29,8,1,"7-8"
"21018",102,"Smooth",7,7,0,16,9,1,"7-8"
"21019",102,"Smooth",7,3,0,41,10,1,"7-8"
"21020",102,"Smooth",7,3,7,14,11,1,"7-8"
"21021",102,"Smooth",7,5,4,29,12,1,"7-8"
"21022",102,"Smooth",7,4,3,41,13,1,"7-8"
"21023",102,"Smooth",7,2,3,47,14,1,"7-8"
"21024",102,"Smooth",7,3,3,47,15,1,"7-8"
"21025",102,"Smooth",7,1,3,47,16,1,"7-8"
"21026",102,"Smooth",7,1,2,48,17,1,"7-8"
"21027",102,"Smooth",7,2,2,51,18,1,"7-8"
"21028",102,"Smooth",7,3,1,48,19,1,"7-8"
"21029",102,"Smooth",7,2,1,47,20,1,"7-8"
"21030",102,"Smooth",7,1,1,45,21,1,"7-8"
"21031",102,"Smooth",7,0,1,40,22,1,"7-8"
"21032",102,"Smooth",7,1,0,36,23,1,"7-8"
"21033",102,"Smooth",7,2,4,41,24,1,"7-8"
"21034",102,"Smooth",7,2,6,24,25,1,"7-8"
"21035",102,"Smooth",7,2,5,14,0,2,"7-8"
"21036",102,"Smooth",7,2,2,26,1,2,"7-8"
"21037",102,"Smooth",7,6,5,4,2,2,"7-8"
"21038",102,"Smooth",7,6,1,15,3,2,"7-8"
"21039",102,"Smooth",7,4,4,7,4,2,"7-8"
"21040",102,"Smooth",7,4,7,6,5,2,"7-8"
"21041",102,"Smooth",7,0,4,35,6,2,"7-8"
"21042",102,"Smooth",7,1,4,29,7,2,"7-8"
"21043",102,"Smooth",7,0,0,50,8,2,"7-8"
"21044",102,"Smooth",7,0,1,48,9,2,"7-8"
"21045",102,"Smooth",7,1,0,39,10,2,"7-8"
"21046",102,"Smooth",7,0,2,45,11,2,"7-8"
"21047",102,"Smooth",7,0,3,41,12,2,"7-8"
"21048",102,"Smooth",7,4,2,14,13,2,"7-8"
"21049",102,"Smooth",7,1,1,37,14,2,"7-8"
"21050",102,"Smooth",7,0,5,29,15,2,"7-8"
"21051",102,"Smooth",7,1,3,32,16,2,"7-8"
"21052",102,"Smooth",7,1,2,37,17,2,"7-8"
"21053",102,"Smooth",7,7,0,11,18,2,"7-8"
"21054",102,"Smooth",7,4,0,16,19,2,"7-8"
"21055",102,"Smooth",7,3,3,15,20,2,"7-8"
"21056",102,"Smooth",7,3,0,21,21,2,"7-8"
"21057",102,"Smooth",7,7,7,-2,22,2,"7-8"
"21058",102,"Smooth",7,0,7,22,23,2,"7-8"
"21059",102,"Smooth",7,0,6,25,24,2,"7-8"
"21060",102,"Smooth",7,1,5,22,25,2,"7-8"
"21061",102,"Smooth",7,7,2,40,0,3,"7-8"
"21062",102,"Smooth",7,6,2,33,1,3,"7-8"
"21063",102,"Smooth",7,0,3,25,2,3,"7-8"
"21064",102,"Smooth",7,2,1,10,3,3,"7-8"
"21065",102,"Smooth",7,3,6,39,4,3,"7-8"
"21066",102,"Smooth",7,2,6,42,5,3,"7-8"
"21067",102,"Smooth",7,2,5,35,6,3,"7-8"
"21068",102,"Smooth",7,1,6,43,7,3,"7-8"
"21069",102,"Smooth",7,0,6,46,8,3,"7-8"
"21070",102,"Smooth",7,2,7,45,9,3,"7-8"
"21071",102,"Smooth",7,1,7,47,10,3,"7-8"
"21072",102,"Smooth",7,0,7,51,11,3,"7-8"
"21073",102,"Smooth",7,3,7,39,12,3,"7-8"
"21074",102,"Smooth",7,0,5,38,13,3,"7-8"
"21075",102,"Smooth",7,0,4,33,14,3,"7-8"
"21076",102,"Smooth",7,6,4,39,15,3,"7-8"
"21077",102,"Smooth",7,5,4,36,16,3,"7-8"
"21078",102,"Smooth",7,7,4,44,17,3,"7-8"
"21079",102,"Smooth",7,5,5,36,18,3,"7-8"
"21080",102,"Smooth",7,6,5,39,19,3,"7-8"
"21081",102,"Smooth",7,7,5,44,20,3,"7-8"
"21082",102,"Smooth",7,6,6,42,21,3,"7-8"
"21083",102,"Smooth",7,7,6,44,22,3,"7-8"
"21084",102,"Smooth",7,7,7,46,23,3,"7-8"
"21085",102,"Smooth",7,6,7,40,24,3,"7-8"
"21086",102,"Smooth",7,5,6,37,25,3,"7-8"
"21087",102,"Smooth",7,4,4,14,0,4,"7-8"
"21088",102,"Smooth",7,6,1,35,1,4,"7-8"
"21089",102,"Smooth",7,6,0,33,2,4,"7-8"
"21090",102,"Smooth",7,7,0,37,3,4,"7-8"
"21091",102,"Smooth",7,7,1,37,4,4,"7-8"
"21092",102,"Smooth",7,6,2,33,5,4,"7-8"
"21093",102,"Smooth",7,7,2,37,6,4,"7-8"
"21094",102,"Smooth",7,6,3,29,7,4,"7-8"
"21095",102,"Smooth",7,7,3,35,8,4,"7-8"
"21096",102,"Smooth",7,6,4,25,9,4,"7-8"
"21097",102,"Smooth",7,7,4,31,10,4,"7-8"
"21098",102,"Smooth",7,6,5,26,11,4,"7-8"
"21099",102,"Smooth",7,7,5,32,12,4,"7-8"
"21100",102,"Smooth",7,7,6,31,13,4,"7-8"
"21101",102,"Smooth",7,6,6,27,14,4,"7-8"
"21102",102,"Smooth",7,7,7,35,15,4,"7-8"
"21103",102,"Smooth",7,6,7,29,16,4,"7-8"
"21104",102,"Smooth",7,5,4,19,17,4,"7-8"
"21105",102,"Smooth",7,0,0,43,18,4,"7-8"
"21106",102,"Smooth",7,1,0,37,19,4,"7-8"
"21107",102,"Smooth",7,1,1,42,20,4,"7-8"
"21108",102,"Smooth",7,0,1,49,21,4,"7-8"
"21109",102,"Smooth",7,0,2,48,22,4,"7-8"
"21110",102,"Smooth",7,0,3,46,23,4,"7-8"
"21111",102,"Smooth",7,1,2,40,24,4,"7-8"
