"","id","age","condition","round","trial","x","y","z","agegroup","Condition"
"7182",35,11,1,5,5,3,5,25.5974683557887,"9-11","Rough"
"7183",35,11,1,5,6,4,3,22.8568422328743,"9-11","Rough"
"7184",35,11,1,5,7,5,7,24.1767515342365,"9-11","Rough"
"7185",35,11,1,5,8,7,0,26.1222111329431,"9-11","Rough"
"7186",35,11,1,5,9,2,1,33.4405985376486,"9-11","Rough"
"7187",35,11,1,5,10,7,6,30.1741561118347,"9-11","Rough"
"7188",35,11,1,5,11,2,0,20.6327926657337,"9-11","Rough"
"7189",35,11,1,5,12,6,0,30.8118963502831,"9-11","Rough"
"7190",35,11,1,5,13,6,1,43,"9-11","Rough"
"7191",35,11,1,5,14,5,1,27.5694726790939,"9-11","Rough"
"7192",35,11,1,5,15,3,4,23.8551668696517,"9-11","Rough"
"7193",35,11,1,5,16,7,1,32.2369234929067,"9-11","Rough"
"7194",35,11,1,5,17,5,0,32.5012700331861,"9-11","Rough"
"7195",35,11,1,5,18,3,6,22.0929823330522,"9-11","Rough"
"7196",35,11,1,5,19,4,0,22.5742539251346,"9-11","Rough"
"7197",35,11,1,5,20,5,4,18.0372375235283,"9-11","Rough"
"7198",35,11,1,5,21,1,2,32.0932278095202,"9-11","Rough"
"7199",35,11,1,5,22,3,1,22.1044922354558,"9-11","Rough"
"7200",35,11,1,5,23,2,4,19.4005496757132,"9-11","Rough"
"7201",35,11,1,5,24,7,7,34.9589109053052,"9-11","Rough"
"7202",35,11,1,5,25,2,2,26.1238974868779,"9-11","Rough"
"7203",35,11,1,6,0,6,7,31.7042434788409,"9-11","Rough"
"7204",35,11,1,6,1,0,5,33.4358838862734,"9-11","Rough"
"7205",35,11,1,6,2,7,3,29.2599169810955,"9-11","Rough"
"7206",35,11,1,6,3,4,1,19.4506178511822,"9-11","Rough"
"7207",35,11,1,6,4,7,6,26.3332621660693,"9-11","Rough"
"7208",35,11,1,6,5,7,2,30.9278359069567,"9-11","Rough"
"7209",35,11,1,6,6,6,2,29.5764657204822,"9-11","Rough"
"7210",35,11,1,6,7,7,5,28.154889072795,"9-11","Rough"
"7211",35,11,1,6,8,0,0,29.3356797888125,"9-11","Rough"
"7212",35,11,1,6,9,6,6,23.0145545745987,"9-11","Rough"
"7213",35,11,1,6,10,2,2,12.3101462025668,"9-11","Rough"
"7214",35,11,1,6,11,1,4,17.6039179037526,"9-11","Rough"
"7215",35,11,1,6,12,0,1,27.2158934898524,"9-11","Rough"
"7216",35,11,1,6,13,1,7,24.8148106875785,"9-11","Rough"
"7217",35,11,1,6,14,1,1,25.223293554845,"9-11","Rough"
"7218",35,11,1,6,15,3,0,32.4427577979657,"9-11","Rough"
"7219",35,11,1,6,16,6,0,26.1975178675757,"9-11","Rough"
"7220",35,11,1,6,17,0,6,35.4495317756218,"9-11","Rough"
"7221",35,11,1,6,18,1,6,23.7548648291434,"9-11","Rough"
"7222",35,11,1,6,19,4,7,40,"9-11","Rough"
"7223",35,11,1,6,20,4,6,38.1687632869033,"9-11","Rough"
"7224",35,11,1,6,21,5,7,31.7644087709315,"9-11","Rough"
"7225",35,11,1,6,22,5,6,29.4673126463674,"9-11","Rough"
"7226",35,11,1,6,23,3,6,35.6317540808284,"9-11","Rough"
"7227",35,11,1,6,24,4,3,24.6321288410125,"9-11","Rough"
"7228",35,11,1,6,25,6,3,24.6076483736036,"9-11","Rough"
"7229",35,11,1,7,0,5,4,18.3220665018904,"9-11","Rough"
"7230",35,11,1,7,1,5,6,22.7173763309489,"9-11","Rough"
"7231",35,11,1,7,2,4,0,24.8525964192545,"9-11","Rough"
"7232",35,11,1,7,3,7,0,29.4259958007737,"9-11","Rough"
"7233",35,11,1,7,4,2,7,18.2414441088815,"9-11","Rough"
"7234",35,11,1,7,5,6,1,23.0024556208792,"9-11","Rough"
"7235",35,11,1,7,6,2,5,24.3173908110903,"9-11","Rough"
"7236",35,11,1,7,7,0,7,21.6244783709213,"9-11","Rough"
"7237",35,11,1,7,8,0,0,17.231020623252,"9-11","Rough"
"7238",35,11,1,7,9,3,0,28.396855150178,"9-11","Rough"
"7239",35,11,1,7,10,0,5,32.3476450060494,"9-11","Rough"
"7240",35,11,1,7,11,1,2,18.5127506705933,"9-11","Rough"
"7241",35,11,1,7,12,6,7,20.9056225558261,"9-11","Rough"
"7242",35,11,1,7,13,7,4,26.3501721660018,"9-11","Rough"
"7243",35,11,1,7,14,1,4,12.8593759445743,"9-11","Rough"
"7244",35,11,1,7,15,7,1,25.5081352879495,"9-11","Rough"
"7245",35,11,1,7,16,4,3,24.1552143890672,"9-11","Rough"
"7246",35,11,1,7,17,5,2,27.5201993380113,"9-11","Rough"
"7247",35,11,1,7,18,6,5,13.3286064105486,"9-11","Rough"
"7248",35,11,1,7,19,3,2,17.0348015463811,"9-11","Rough"
"7249",35,11,1,7,20,3,4,13.6081737616357,"9-11","Rough"
"7250",35,11,1,7,21,7,2,16.8766864061626,"9-11","Rough"
"7251",35,11,1,7,22,4,6,20.7083435684033,"9-11","Rough"
"7252",35,11,1,7,23,7,6,8.21648069633752,"9-11","Rough"
"7253",35,11,1,7,24,4,7,20.9776823921549,"9-11","Rough"
"7254",35,11,1,7,25,0,3,17.5029332591078,"9-11","Rough"
"7255",35,11,1,8,0,7,0,13.5132318986002,"9-11","Rough"
"7256",35,11,1,8,1,1,3,17.459059680672,"9-11","Rough"
"7257",35,11,1,8,2,3,6,17.0186057642707,"9-11","Rough"
"7258",35,11,1,8,3,4,0,29.4667627210659,"9-11","Rough"
"7259",35,11,1,8,4,0,7,21.1463380722295,"9-11","Rough"
"7260",35,11,1,8,5,3,0,29.273789156113,"9-11","Rough"
"7261",35,11,1,8,6,7,6,35.4883258989457,"9-11","Rough"
"7262",35,11,1,8,7,6,6,21.3713127029604,"9-11","Rough"
"7263",35,11,1,8,8,0,1,25.7000978270848,"9-11","Rough"
"7264",35,11,1,8,9,0,0,27.8690992013626,"9-11","Rough"
"7265",35,11,1,8,10,7,3,22.5121613585648,"9-11","Rough"
"7266",35,11,1,8,11,5,0,22.4091009939043,"9-11","Rough"
"7267",35,11,1,8,12,0,5,18.0213503455677,"9-11","Rough"
"7268",35,11,1,8,13,7,7,41,"9-11","Rough"
"7269",35,11,1,8,14,0,2,17.2709698789726,"9-11","Rough"
"7270",35,11,1,8,15,6,7,33.2274872562612,"9-11","Rough"
"7271",35,11,1,8,16,6,4,20.9680916555714,"9-11","Rough"
"7272",35,11,1,8,17,2,5,15.227112643672,"9-11","Rough"
"7273",35,11,1,8,18,3,4,18.39505186094,"9-11","Rough"
"7274",35,11,1,8,19,1,0,21.8882288901823,"9-11","Rough"
"7275",35,11,1,8,20,5,3,20.5232115439405,"9-11","Rough"
"7276",35,11,1,8,21,7,5,35.218976879709,"9-11","Rough"
"7277",35,11,1,8,22,5,7,19.8728702418588,"9-11","Rough"
"7278",35,11,1,8,23,7,4,27.4917438103278,"9-11","Rough"
"7279",35,11,1,8,24,0,4,17.1750810294784,"9-11","Rough"
"7280",35,11,1,8,25,2,0,21.4169177660954,"9-11","Rough"
"7281",36,8,0,1,0,3,3,15.9264015722305,"7-8","Smooth"
"7282",36,8,0,1,1,6,1,5,"7-8","Smooth"
"7283",36,8,0,1,2,7,3,6.81640942910343,"7-8","Smooth"
"7284",36,8,0,1,3,5,6,25.9306095353656,"7-8","Smooth"
"7285",36,8,0,1,4,0,3,20.0805672442732,"7-8","Smooth"
"7286",36,8,0,1,5,1,2,16.0437645519385,"7-8","Smooth"
"7287",36,8,0,1,6,2,0,13.3792219397084,"7-8","Smooth"
"7288",36,8,0,1,7,1,5,29.3769193734296,"7-8","Smooth"
"7289",36,8,0,1,8,6,7,23.3534924048536,"7-8","Smooth"
"7290",36,8,0,1,9,3,1,8.568410410134,"7-8","Smooth"
"7291",36,8,0,1,10,5,3,10.699107731363,"7-8","Smooth"
"7292",36,8,0,1,11,0,5,26.864500842548,"7-8","Smooth"
"7293",36,8,0,1,12,6,4,12.0946157305019,"7-8","Smooth"
"7294",36,8,0,1,13,5,5,21.3955571413281,"7-8","Smooth"
"7295",36,8,0,1,14,4,0,7.42643724929503,"7-8","Smooth"
"7296",36,8,0,1,15,2,4,24.2339656322295,"7-8","Smooth"
"7297",36,8,0,1,16,0,6,28.8342712011524,"7-8","Smooth"
"7298",36,8,0,1,17,4,7,32.9589911587245,"7-8","Smooth"
"7299",36,8,0,1,18,1,6,32.2645565234564,"7-8","Smooth"
"7300",36,8,0,1,19,2,6,33.8530147865998,"7-8","Smooth"
"7301",36,8,0,1,20,4,6,30.4838877846919,"7-8","Smooth"
"7302",36,8,0,1,21,5,7,28.8806681986661,"7-8","Smooth"
"7303",36,8,0,1,22,3,6,33.2274406039824,"7-8","Smooth"
"7304",36,8,0,1,23,4,5,25.7487193739308,"7-8","Smooth"
"7305",36,8,0,1,24,3,7,35,"7-8","Smooth"
"7306",36,8,0,1,25,2,7,34.8198087133162,"7-8","Smooth"
"7307",36,8,0,2,0,7,7,11.7112003228832,"7-8","Smooth"
"7308",36,8,0,2,1,6,5,9.40320343857711,"7-8","Smooth"
"7309",36,8,0,2,2,3,6,12.5932743034493,"7-8","Smooth"
"7310",36,8,0,2,3,0,5,13.9591670540978,"7-8","Smooth"
"7311",36,8,0,2,4,3,4,20.3310238959634,"7-8","Smooth"
"7312",36,8,0,2,5,6,2,13.9003614894375,"7-8","Smooth"
"7313",36,8,0,2,6,2,4,20.2121058022234,"7-8","Smooth"
"7314",36,8,0,2,7,0,0,31.8313744886631,"7-8","Smooth"
"7315",36,8,0,2,8,3,2,29.4141389652437,"7-8","Smooth"
"7316",36,8,0,2,9,1,1,32.0192759580871,"7-8","Smooth"
"7317",36,8,0,2,10,0,3,20.9961662698666,"7-8","Smooth"
"7318",36,8,0,2,11,4,1,31.6629577064639,"7-8","Smooth"
"7319",36,8,0,2,12,0,1,28.3588002384284,"7-8","Smooth"
"7320",36,8,0,2,13,2,2,29.3893486353827,"7-8","Smooth"
"7321",36,8,0,2,14,3,1,34.6553762149262,"7-8","Smooth"
"7322",36,8,0,2,15,2,1,34.5357267050257,"7-8","Smooth"
"7323",36,8,0,2,16,1,0,36.3464104853622,"7-8","Smooth"
"7324",36,8,0,2,17,2,0,39.4751602033687,"7-8","Smooth"
"7325",36,8,0,2,18,3,0,40,"7-8","Smooth"
"7326",36,8,0,2,19,4,0,37.1222852220041,"7-8","Smooth"
"7327",36,8,0,2,20,5,0,31.1687012870331,"7-8","Smooth"
"7328",36,8,0,2,21,4,7,8.98810625918294,"7-8","Smooth"
"7329",36,8,0,2,22,5,1,25.7375201601608,"7-8","Smooth"
"7330",36,8,0,2,23,1,6,11.5238469335965,"7-8","Smooth"
"7331",36,8,0,2,24,0,7,7.12714321270814,"7-8","Smooth"
"7332",36,8,0,2,25,4,2,26.6152318784872,"7-8","Smooth"
"7333",36,8,0,3,0,1,0,24.660898006223,"7-8","Smooth"
"7334",36,8,0,3,1,4,6,42,"7-8","Smooth"
"7335",36,8,0,3,2,5,6,41.8930130721742,"7-8","Smooth"
"7336",36,8,0,3,3,4,5,39.5172073935273,"7-8","Smooth"
"7337",36,8,0,3,4,5,5,38.8921608921737,"7-8","Smooth"
"7338",36,8,0,3,5,4,4,34.4205069328639,"7-8","Smooth"
"7339",36,8,0,3,6,5,7,41.1144145456702,"7-8","Smooth"
"7340",36,8,0,3,7,4,7,41.1037950789231,"7-8","Smooth"
"7341",36,8,0,3,8,6,6,39.1507774890554,"7-8","Smooth"
"7342",36,8,0,3,9,6,7,38.4673538586881,"7-8","Smooth"
"7343",36,8,0,3,10,7,1,5.62233560196102,"7-8","Smooth"
"7344",36,8,0,3,11,5,1,13.969331256336,"7-8","Smooth"
"7345",36,8,0,3,12,5,4,32.9897887798344,"7-8","Smooth"
"7346",36,8,0,3,13,6,5,35.9072723290589,"7-8","Smooth"
"7347",36,8,0,3,14,6,4,29.6258329919775,"7-8","Smooth"
"7348",36,8,0,3,15,3,5,38.4465791805998,"7-8","Smooth"
"7349",36,8,0,3,16,4,3,28.1232483406502,"7-8","Smooth"
"7350",36,8,0,3,17,7,6,33.3850233467516,"7-8","Smooth"
"7351",36,8,0,3,18,3,6,40.1652859825566,"7-8","Smooth"
"7352",36,8,0,3,19,3,4,34.6340842477965,"7-8","Smooth"
"7353",36,8,0,3,20,3,7,39.1244007669894,"7-8","Smooth"
"7354",36,8,0,3,21,7,7,32.9682951722945,"7-8","Smooth"
"7355",36,8,0,3,22,2,4,34.361715314432,"7-8","Smooth"
"7356",36,8,0,3,23,7,5,30.1413595862717,"7-8","Smooth"
"7357",36,8,0,3,24,2,3,31.0695452312836,"7-8","Smooth"
"7358",36,8,0,3,25,7,3,16.5673359309514,"7-8","Smooth"
"7359",36,8,0,4,0,6,6,9.50153840470052,"7-8","Smooth"
"7360",36,8,0,4,1,6,1,17.9934051480499,"7-8","Smooth"
"7361",36,8,0,4,2,1,7,28.626073498138,"7-8","Smooth"
"7362",36,8,0,4,3,5,0,27.2519858193321,"7-8","Smooth"
"7363",36,8,0,4,4,3,1,32.7318175167081,"7-8","Smooth"
"7364",36,8,0,4,5,4,1,28.0754888260495,"7-8","Smooth"
"7365",36,8,0,4,6,2,4,32.3377217081403,"7-8","Smooth"
"7366",36,8,0,4,7,2,3,33.7308846184154,"7-8","Smooth"
"7367",36,8,0,4,8,2,5,30.7132692249182,"7-8","Smooth"
"7368",36,8,0,4,9,1,5,32.3717608799582,"7-8","Smooth"
"7369",36,8,0,4,10,2,6,28.9000404423668,"7-8","Smooth"
"7370",36,8,0,4,11,1,6,30.535304431582,"7-8","Smooth"
"7371",36,8,0,4,12,3,0,34.7769623968841,"7-8","Smooth"
"7372",36,8,0,4,13,1,4,34.1759416835521,"7-8","Smooth"
"7373",36,8,0,4,14,2,2,34.9928099069365,"7-8","Smooth"
"7374",36,8,0,4,15,4,0,31.2669244564609,"7-8","Smooth"
"7375",36,8,0,4,16,0,4,33.4779185439387,"7-8","Smooth"
"7376",36,8,0,4,17,0,6,29.7376809428272,"7-8","Smooth"
"7377",36,8,0,4,18,1,3,35.6985733167697,"7-8","Smooth"
"7378",36,8,0,4,19,1,2,36.9252373982683,"7-8","Smooth"
"7379",36,8,0,4,20,4,6,20.0727123527725,"7-8","Smooth"
"7380",36,8,0,4,21,0,5,31.6260023868888,"7-8","Smooth"
"7381",36,8,0,4,22,3,2,30.98364883082,"7-8","Smooth"
"7382",36,8,0,4,23,2,7,27.0332136728194,"7-8","Smooth"
"7383",36,8,0,4,24,2,1,36.1611770045308,"7-8","Smooth"
"7384",36,8,0,4,25,6,3,11.8020071972198,"7-8","Smooth"
"7385",36,8,0,5,0,2,0,13.8446825160202,"7-8","Smooth"
"7386",36,8,0,5,1,6,3,13.727871680354,"7-8","Smooth"
"7387",36,8,0,5,2,0,6,34.5461484763534,"7-8","Smooth"
"7388",36,8,0,5,3,6,5,23.1980792545784,"7-8","Smooth"
"7389",36,8,0,5,4,3,1,7.07437712099017,"7-8","Smooth"
"7390",36,8,0,5,5,2,3,8.58090825809556,"7-8","Smooth"
"7391",36,8,0,5,6,1,5,27.3884875144318,"7-8","Smooth"
"7392",36,8,0,5,7,3,5,22.7795840772202,"7-8","Smooth"
"7393",36,8,0,5,8,4,7,33.6266750499407,"7-8","Smooth"
"7394",36,8,0,5,9,3,4,14.1497688715546,"7-8","Smooth"
"7395",36,8,0,5,10,1,6,35.1510522157439,"7-8","Smooth"
"7396",36,8,0,5,11,0,7,37.1343512127412,"7-8","Smooth"
"7397",36,8,0,5,12,1,7,39,"7-8","Smooth"
"7398",36,8,0,5,13,2,7,38.3226863302651,"7-8","Smooth"
"7399",36,8,0,5,14,3,7,36.1194224152226,"7-8","Smooth"
"7400",36,8,0,5,15,3,6,30.8299952269469,"7-8","Smooth"
"7401",36,8,0,5,16,2,6,33.5065487889673,"7-8","Smooth"
"7402",36,8,0,5,17,7,7,31.185905510043,"7-8","Smooth"
"7403",36,8,0,5,18,5,6,27.3547375267556,"7-8","Smooth"
"7404",36,8,0,5,19,5,2,7.68153817654283,"7-8","Smooth"
"7405",36,8,0,5,20,5,7,31.8790075279119,"7-8","Smooth"
"7406",36,8,0,5,21,4,6,28.4603383111289,"7-8","Smooth"
"7407",36,8,0,5,22,0,5,27.9941440276533,"7-8","Smooth"
"7408",36,8,0,5,23,6,7,31.2320574176401,"7-8","Smooth"
"7409",36,8,0,5,24,1,1,8.08617824681361,"7-8","Smooth"
"7410",36,8,0,5,25,0,4,19.5314301838498,"7-8","Smooth"
"7411",36,8,0,6,0,4,6,18.4881632165385,"7-8","Smooth"
"7412",36,8,0,6,1,5,7,15.6648340607667,"7-8","Smooth"
"7413",36,8,0,6,2,1,3,11.7318509003598,"7-8","Smooth"
"7414",36,8,0,6,3,7,1,40.3927797336779,"7-8","Smooth"
"7415",36,8,0,6,4,6,1,36.5815831661398,"7-8","Smooth"
"7416",36,8,0,6,5,7,4,38.9247111465369,"7-8","Smooth"
"7417",36,8,0,6,6,7,5,30.9066092886183,"7-8","Smooth"
"7418",36,8,0,6,7,7,2,44,"7-8","Smooth"
"7419",36,8,0,6,8,7,3,43.6919566751342,"7-8","Smooth"
"7420",36,8,0,6,9,6,2,39.2715394779964,"7-8","Smooth"
"7421",36,8,0,6,10,6,3,38.9485993572374,"7-8","Smooth"
"7422",36,8,0,6,11,6,4,35.3902879486172,"7-8","Smooth"
"7423",36,8,0,6,12,2,4,15.912951584993,"7-8","Smooth"
"7424",36,8,0,6,13,6,0,32.5537112949978,"7-8","Smooth"
"7425",36,8,0,6,14,7,0,34.6109692527169,"7-8","Smooth"
"7426",36,8,0,6,15,5,1,33.6399614779742,"7-8","Smooth"
"7427",36,8,0,6,16,5,2,34.4598949631152,"7-8","Smooth"
"7428",36,8,0,6,17,6,5,29.2011609368312,"7-8","Smooth"
"7429",36,8,0,6,18,0,4,5.35216002325018,"7-8","Smooth"
"7430",36,8,0,6,19,4,0,32.1271023516759,"7-8","Smooth"
"7431",36,8,0,6,20,2,0,27.9182226554984,"7-8","Smooth"
"7432",36,8,0,6,21,3,0,31.4249365502893,"7-8","Smooth"
"7433",36,8,0,6,22,6,6,22.0495467849658,"7-8","Smooth"
"7434",36,8,0,6,23,5,0,31.8986775561339,"7-8","Smooth"
"7435",36,8,0,6,24,3,7,14.7057979170305,"7-8","Smooth"
"7436",36,8,0,6,25,5,3,33.5576819485659,"7-8","Smooth"
"7437",36,8,0,7,0,0,4,25.6984545917976,"7-8","Smooth"
"7438",36,8,0,7,1,1,0,41.7216651564369,"7-8","Smooth"
"7439",36,8,0,7,2,2,0,42,"7-8","Smooth"
"7440",36,8,0,7,3,2,1,39.0431145080729,"7-8","Smooth"
"7441",36,8,0,7,4,1,1,38.3018964064151,"7-8","Smooth"
"7442",36,8,0,7,5,5,1,29.1816064199378,"7-8","Smooth"
"7443",36,8,0,7,6,3,0,40.1949878398759,"7-8","Smooth"
"7444",36,8,0,7,7,3,1,37.7489776861467,"7-8","Smooth"
"7445",36,8,0,7,8,0,0,39.7600989969319,"7-8","Smooth"
"7446",36,8,0,7,9,0,1,36.0722720913504,"7-8","Smooth"
"7447",36,8,0,7,10,4,0,36.3422359055833,"7-8","Smooth"
"7448",36,8,0,7,11,4,1,34.2504067232477,"7-8","Smooth"
"7449",36,8,0,7,12,5,0,31.2115300566957,"7-8","Smooth"
"7450",36,8,0,7,13,3,2,34.2615920486165,"7-8","Smooth"
"7451",36,8,0,7,14,2,2,35.093949025577,"7-8","Smooth"
"7452",36,8,0,7,15,1,2,34.091746695856,"7-8","Smooth"
"7453",36,8,0,7,16,7,2,16.7124706463951,"7-8","Smooth"
"7454",36,8,0,7,17,0,2,32.1535739256451,"7-8","Smooth"
"7455",36,8,0,7,18,4,2,31.270852866467,"7-8","Smooth"
"7456",36,8,0,7,19,6,6,10.0050057397632,"7-8","Smooth"
"7457",36,8,0,7,20,3,3,30.1077041664031,"7-8","Smooth"
"7458",36,8,0,7,21,7,0,21.7994032433033,"7-8","Smooth"
"7459",36,8,0,7,22,4,6,15.148088547555,"7-8","Smooth"
"7460",36,8,0,7,23,3,5,21.6373514234247,"7-8","Smooth"
"7461",36,8,0,7,24,1,4,26.0594926314036,"7-8","Smooth"
"7462",36,8,0,7,25,4,3,27.7138865338469,"7-8","Smooth"
"7463",36,8,0,8,0,2,4,12.7020089269329,"7-8","Smooth"
"7464",36,8,0,8,1,1,1,10.921220115015,"7-8","Smooth"
"7465",36,8,0,8,2,7,7,31.0270656872911,"7-8","Smooth"
"7466",36,8,0,8,3,6,2,22.7729222006063,"7-8","Smooth"
"7467",36,8,0,8,4,0,3,5,"7-8","Smooth"
"7468",36,8,0,8,5,0,6,11.8255870777328,"7-8","Smooth"
"7469",36,8,0,8,6,7,5,34.9193295937993,"7-8","Smooth"
"7470",36,8,0,8,7,5,5,34.2913206037749,"7-8","Smooth"
"7471",36,8,0,8,8,6,5,36,"7-8","Smooth"
"7472",36,8,0,8,9,3,6,24.9723947960365,"7-8","Smooth"
"7473",36,8,0,8,10,7,4,33.1811712109051,"7-8","Smooth"
"7474",36,8,0,8,11,7,6,34.0826560743499,"7-8","Smooth"
"7475",36,8,0,8,12,4,7,29.0352827087436,"7-8","Smooth"
"7476",36,8,0,8,13,6,6,35.5061940095932,"7-8","Smooth"
"7477",36,8,0,8,14,5,6,34.4458058253982,"7-8","Smooth"
"7478",36,8,0,8,15,6,7,32.3490245505908,"7-8","Smooth"
"7479",36,8,0,8,16,3,7,24.6475103264201,"7-8","Smooth"
"7480",36,8,0,8,17,7,3,29.2083595996528,"7-8","Smooth"
"7481",36,8,0,8,18,5,4,31.262069644477,"7-8","Smooth"
"7482",36,8,0,8,19,5,7,31.7770179800667,"7-8","Smooth"
"7483",36,8,0,8,20,6,4,33.6436873921222,"7-8","Smooth"
"7484",36,8,0,8,21,5,3,26.0818299689872,"7-8","Smooth"
"7485",36,8,0,8,22,4,4,26.1592196467398,"7-8","Smooth"
"7486",36,8,0,8,23,6,3,28.8896043506354,"7-8","Smooth"
"7487",36,8,0,8,24,4,6,30.678577585837,"7-8","Smooth"
"7488",36,8,0,8,25,4,5,29.6593835140943,"7-8","Smooth"
"7489",37,46,1,1,0,5,7,40.5978696982252,">18","Rough"
"7490",37,46,1,1,1,5,1,32.9566201661548,">18","Rough"
"7491",37,46,1,1,2,5,0,28.136427771428,">18","Rough"
"7492",37,46,1,1,3,6,3,27.8268471475572,">18","Rough"
"7493",37,46,1,1,4,4,7,42.9950559852338,">18","Rough"
"7494",37,46,1,1,5,3,5,10.5817733062557,">18","Rough"
"7495",37,46,1,1,6,1,0,32.743412288306,">18","Rough"
"7496",37,46,1,1,7,5,7,40.5978696982252,">18","Rough"
"7497",37,46,1,1,8,0,0,30.6842916003779,">18","Rough"
"7498",37,46,1,1,9,5,4,14.1092368258866,">18","Rough"
"7499",37,46,1,1,10,4,6,22.5203384774505,">18","Rough"
"7500",37,46,1,1,11,4,7,42.9950559852338,">18","Rough"
"7501",37,46,1,1,12,4,2,36.8977954138625,">18","Rough"
"7502",37,46,1,1,13,3,2,38.2529352814551,">18","Rough"
"7503",37,46,1,1,14,4,2,36.8977954138625,">18","Rough"
"7504",37,46,1,1,15,4,0,20.95991120167,">18","Rough"
"7505",37,46,1,1,16,1,2,19.6367528269316,">18","Rough"
"7506",37,46,1,1,17,4,3,31.4017052679828,">18","Rough"
"7507",37,46,1,1,18,7,5,27.1171851337843,">18","Rough"
"7508",37,46,1,1,19,4,7,42.9950559852338,">18","Rough"
"7509",37,46,1,1,20,3,2,38.2529352814551,">18","Rough"
"7510",37,46,1,1,21,6,2,37.8993992275983,">18","Rough"
"7511",37,46,1,1,22,6,1,42.4410014705831,">18","Rough"
"7512",37,46,1,1,23,7,3,25.87908127493,">18","Rough"
"7513",37,46,1,1,24,6,1,42.4410014705831,">18","Rough"
"7514",37,46,1,1,25,3,3,39.1472231385887,">18","Rough"
"7515",37,46,1,2,0,0,1,19.9420373384359,">18","Rough"
"7516",37,46,1,2,1,6,7,25.7684636815244,">18","Rough"
"7517",37,46,1,2,2,5,0,28.1589642384725,">18","Rough"
"7518",37,46,1,2,3,4,0,19.7993717264291,">18","Rough"
"7519",37,46,1,2,4,5,5,28.0467858917591,">18","Rough"
"7520",37,46,1,2,5,5,6,27.2813859901805,">18","Rough"
"7521",37,46,1,2,6,1,3,17.5018437207884,">18","Rough"
"7522",37,46,1,2,7,0,7,9.15830248010459,">18","Rough"
"7523",37,46,1,2,8,7,1,27.9363566256057,">18","Rough"
"7524",37,46,1,2,9,6,0,26.7363337686594,">18","Rough"
"7525",37,46,1,2,10,4,4,28.539357460606,">18","Rough"
"7526",37,46,1,2,11,7,2,20.55671862797,">18","Rough"
"7527",37,46,1,2,12,4,6,28.4313911948067,">18","Rough"
"7528",37,46,1,2,13,4,5,33.5633347560418,">18","Rough"
"7529",37,46,1,2,14,3,7,9.98335622526759,">18","Rough"
"7530",37,46,1,2,15,5,3,13.6667702353025,">18","Rough"
"7531",37,46,1,2,16,2,5,13.2399306450288,">18","Rough"
"7532",37,46,1,2,17,6,6,25.3725384349626,">18","Rough"
"7533",37,46,1,2,18,7,1,27.9363566256057,">18","Rough"
"7534",37,46,1,2,19,3,4,20.8780352586541,">18","Rough"
"7535",37,46,1,2,20,2,2,22.7885452521077,">18","Rough"
"7536",37,46,1,2,21,0,5,8.27378035083542,">18","Rough"
"7537",37,46,1,2,22,3,2,15.4489207972285,">18","Rough"
"7538",37,46,1,2,23,3,0,15.1961128027759,">18","Rough"
"7539",37,46,1,2,24,7,4,14.7570141668793,">18","Rough"
"7540",37,46,1,2,25,4,5,33.5633347560418,">18","Rough"
"7541",37,46,1,3,0,2,1,15.0343394541975,">18","Rough"
"7542",37,46,1,3,1,2,3,37.1449866670459,">18","Rough"
"7543",37,46,1,3,2,1,3,32.3626337502311,">18","Rough"
"7544",37,46,1,3,3,1,7,17.7538802096157,">18","Rough"
"7545",37,46,1,3,4,7,2,34.4572827384945,">18","Rough"
"7546",37,46,1,3,5,3,2,11.7168731695248,">18","Rough"
"7547",37,46,1,3,6,7,1,25.4464541473462,">18","Rough"
"7548",37,46,1,3,7,2,5,16.8258773189898,">18","Rough"
"7549",37,46,1,3,8,0,7,21.0590706958785,">18","Rough"
"7550",37,46,1,3,9,0,2,33.3898170681707,">18","Rough"
"7551",37,46,1,3,10,0,6,27.9149163204761,">18","Rough"
"7552",37,46,1,3,11,3,0,13.0344290494758,">18","Rough"
"7553",37,46,1,3,12,7,5,28.9276705697546,">18","Rough"
"7554",37,46,1,3,13,6,3,24.5064016910388,">18","Rough"
"7555",37,46,1,3,14,5,2,24.7562107524104,">18","Rough"
"7556",37,46,1,3,15,6,0,35.8342316947467,">18","Rough"
"7557",37,46,1,3,16,0,5,24.2133310449295,">18","Rough"
"7558",37,46,1,3,17,5,0,34.4410859912834,">18","Rough"
"7559",37,46,1,3,18,0,3,26.4061817951939,">18","Rough"
"7560",37,46,1,3,19,6,2,23.9506518403517,">18","Rough"
"7561",37,46,1,3,20,4,5,26.2500555667936,">18","Rough"
"7562",37,46,1,3,21,0,2,33.3898170681707,">18","Rough"
"7563",37,46,1,3,22,5,0,34.4410859912834,">18","Rough"
"7564",37,46,1,3,23,4,7,17.9183039999985,">18","Rough"
"7565",37,46,1,3,24,2,4,36.4946369821753,">18","Rough"
"7566",37,46,1,3,25,7,3,31.0240205379919,">18","Rough"
"7567",37,46,1,4,0,0,6,29.3296868529194,">18","Rough"
"7568",37,46,1,4,1,5,7,32.252250540203,">18","Rough"
"7569",37,46,1,4,2,5,6,23.2235870832617,">18","Rough"
"7570",37,46,1,4,3,1,4,13.0839295429907,">18","Rough"
