,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
beta_round__102,-2.570611192282142,1.174881948049557,0.010193973858541842,-4.8915009226597235,-0.3564713888411506,4000.0,0.9997499709293736
beta_round__103,-5.27011083775965,0.9784479830629847,0.009958649937238294,-7.091631997588133,-3.2322407865665053,4000.0,0.9998509353451412
beta_round__104,-0.7303679739128084,1.0849134431430507,0.01139933275556383,-3.006263799171428,1.24568091664736,4000.0,0.999977559725586
beta_round__105,0.7755528493400518,1.1103050888078871,0.011683505219700675,-1.3702671325783116,2.9049335636340703,4000.0,0.9998179105159393
beta_round__106,-0.5826567510041482,1.1065072291202964,0.012181620371871408,-2.7602382476344505,1.5877628294957227,4000.0,0.9997564405839336
beta_round__107,0.1309115419030727,1.248942646127677,0.012282045000061016,-2.2116020713473845,2.5651010402513634,4000.0,0.9999118060431756
beta_round__108,-3.7196392329891395,0.7676318157014002,0.007385238322205935,-5.136052949749216,-2.1929515445682815,4000.0,0.9998644858710549
beta_round__109,0.04462169955168789,0.8789516846267834,0.007579955487051604,-1.627810065901762,1.7726067643385732,4000.0,0.999755477731078
beta_round__110,2.238447932324076,0.9996970770784841,0.009603422735214555,0.41408063588975563,4.266733123802958,4000.0,0.999890801522531
beta_round__111,-6.081423782759261,0.9922475890657877,0.010473112459088548,-7.939160033235298,-4.091137506026322,4000.0,1.0001098260757724
beta_round__112,5.560877959185425,1.2201888636239913,0.010752022062610367,3.1943790049261604,7.89974370491383,4000.0,0.9997501267065927
beta_round__113,1.6130495044150963,1.0008368161451222,0.008841703368202138,-0.2734835006286124,3.5776842803931266,4000.0,0.9999601583005588
beta_round__114,-0.3192524194866492,1.1445188622374387,0.01162049989524532,-2.6094361348405446,1.892134838146763,4000.0,0.9997586811389879
beta_round__115,5.163892041555068,0.9663506616524985,0.010296725946533181,3.1922565126036244,7.012301352075638,4000.0,0.9998938018916063
beta_round__116,-0.9760132189636589,1.0766917421611801,0.010673623318790201,-3.0306702533281493,1.1403222324886242,4000.0,0.9998018644384222
beta_round__117,0.3913540949983942,1.127768843472323,0.01172866514470763,-1.8187897328860085,2.538775871672464,4000.0,0.9997640412677629
beta_round__118,1.3813029217691328,0.9324804755544649,0.008527327767354875,-0.40489312952933687,3.2608456674721173,4000.0,0.9999392211141881
beta_round__119,-1.7023269837161965,1.0157143843869918,0.010426116686453726,-3.655254333793236,0.26361145953015497,4000.0,0.9998222951150837
beta_round__120,-8.776437716971314,1.2103124994060266,0.012381050344277358,-11.17603616838867,-6.470791559577011,4000.0,0.9999472078068634
beta_round__121,0.11136915980858693,1.162583273783033,0.011915457905564444,-2.089856920322744,2.3820386462622727,4000.0,0.9998710493460068
beta_round__122,0.5862170897911846,0.7983480147034235,0.007756862148432008,-0.9028472056381506,2.228436720587922,4000.0,0.9997715997549755
beta_round__123,-4.7703076517870056,1.0422597066625232,0.009422642653372398,-6.815835226609389,-2.7843947705901195,4000.0,0.9997503917289545
beta_round__124,-0.9157401811577366,1.0459388250912343,0.010263142741052927,-2.9217466104951586,1.14033760131882,4000.0,0.9997763078702445
beta_round__125,-2.1627089817197884,1.1008020465176067,0.011054548470078319,-4.317387249905815,-0.023953814626930026,4000.0,1.000056615271909
beta_round__126,-1.393190000268205,0.8845655064710453,0.009702697898452734,-3.186383157203167,0.3250855392908342,4000.0,0.9999910281736979
beta_round__127,-1.6874642893045184,1.1542232081691879,0.01114468818483791,-3.996357880074692,0.5251547655909905,4000.0,0.9998962627077819
beta_round__128,-1.1746024080639748,1.1274637055694527,0.010054907106492008,-3.4936332595266624,0.9344010808160799,4000.0,0.9998052297807605
beta_round__129,0.38400434615347895,1.1239281251358497,0.01189727655583125,-1.7800445586965403,2.6130951092459567,4000.0,0.9998100068916084
beta_round__130,0.7901902661385286,0.8953265293392343,0.009821340657062128,-1.0598777138942983,2.4549863085886674,4000.0,0.9998537556653232
beta_round__131,0.7598484103790409,1.1692011001839895,0.011374646843920259,-1.5666481002825514,2.9650270244719885,4000.0,0.9998461310773678
beta_round__132,-0.027532041693964733,1.0208272147696829,0.01044267367467483,-2.004810320928619,1.971558282037142,4000.0,1.0001554999254263
beta_round__133,-0.5704759339452029,1.0101601378799465,0.00968168784629556,-2.565121134840005,1.3381046083933938,4000.0,0.9998656252104974
beta_round__134,2.8924702624007534,1.0611302443349344,0.008673158365431232,0.8129438440050127,4.840191003634707,4000.0,0.9997658481389626
beta_round__135,-1.3438341943489716,0.9193229748863925,0.009254314631997588,-3.1834354781586622,0.3786329035810932,4000.0,0.9997908966352071
beta_round__136,-0.43695443510434423,1.1516141908077429,0.012974994974611062,-2.6499695132918824,1.8818604888168204,4000.0,1.0000192182556062
beta_round__137,-3.379480264887466,1.0174758582525818,0.010736955471696636,-5.396930715401674,-1.3129467992799702,4000.0,0.9997547138766655
beta_round__138,0.804739116868357,0.8904175322077135,0.00810377802882795,-0.9541774278473429,2.52102941965415,4000.0,0.9997985892468512
